video_key_id,view_count,like_count,comment_count
560298962,119.0,13.0,0.0
526031328,2620.0,81.0,5.0
778539859,851.0,37.0,1.0
533570820,1714.0,34.0,3.0
475058286,659.0,8.0,3.0
604840587,122.0,1.0,0.0
489786486,870.0,19.0,0.0
713858090,116.0,0.0,0.0
455758879,3250.0,152.0,2.0
402856449,217.0,3.0,0.0
607500092,939.0,38.0,0.0
639106981,790.0,17.0,0.0
737031772,19534.0,618.0,16.0
665145760,16.0,0.0,0.0
714824171,66.0,0.0,0.0
583900045,329.0,0.0,0.0
685298997,42.0,0.0,0.0
636929262,982.0,0.0,0.0
557637632,29.0,0.0,0.0
557542889,21.0,0.0,0.0
644750023,545.0,16.0,2.0
663375196,187.0,3.0,0.0
460414394,69.0,0.0,0.0
222552015,6305.0,112.0,6.0
675541675,144.0,0.0,0.0
663735486,1144.0,2.0,0.0
555766314,69.0,0.0,0.0
684979384,58.0,1.0,0.0
654361991,81.0,0.0,0.0
424525975,961.0,3.0,0.0
659420021,29.0,1.0,0.0
659191842,392.0,2.0,1.0
660123029,103.0,1.0,0.0
616092635,424.0,2.0,0.0
467398270,2837.0,0.0,0.0
252674408,2571.0,3.0,0.0
674519807,43.0,1.0,0.0
655379886,594.0,2.0,0.0
582899884,131.0,0.0,0.0
625574898,655.0,17.0,2.0
607981252,10.0,0.0,0.0
461350429,183.0,18.0,0.0
685737337,585.0,0.0,0.0
644402648,740.0,11.0,1.0
735551493,70.0,0.0,0.0
675545263,838.0,0.0,0.0
685822424,965.0,2.0,0.0
510630323,1063.0,5.0,0.0
747826439,58.0,0.0,0.0
685348301,247.0,0.0,0.0
518624040,109.0,0.0,1.0
228211130,1571.0,9.0,0.0
597949873,726.0,1.0,0.0
685352108,186.0,1.0,0.0
637537823,77.0,0.0,0.0
571291843,479.0,1.0,0.0
481065372,589.0,2.0,2.0
682641543,261.0,16.0,0.0
661701927,49.0,2.0,0.0
500847955,522.0,1.0,0.0
645808835,39.0,0.0,0.0
690659910,280.0,3.0,1.0
675528997,548.0,5.0,0.0
284255847,8046.0,11.0,3.0
731979447,4079.0,0.0,0.0
687560470,217.0,3.0,0.0
668975686,138.0,1.0,0.0
687093778,301.0,7.0,0.0
604043282,286.0,9.0,2.0
643882123,253.0,0.0,0.0
687192556,155.0,2.0,0.0
679741647,347.0,1.0,0.0
555856639,7834.0,3.0,0.0
688622562,126.0,0.0,0.0
679052205,2312.0,3.0,1.0
668465279,446.0,2.0,0.0
395405647,601.0,2.0,0.0
673251014,165.0,0.0,0.0
566599253,350.0,1.0,0.0
666606910,13.0,0.0,0.0
677624331,2824.0,3.0,0.0
682373974,4131.0,2.0,0.0
669834930,269.0,0.0,0.0
648528464,8320.0,233.0,4.0
671640634,588.0,4.0,0.0
487397746,8483.0,4.0,0.0
724904491,0.0,0.0,0.0
564915874,488.0,1.0,0.0
560142801,303.0,3.0,0.0
685722467,121.0,0.0,0.0
346351456,203.0,0.0,0.0
415477926,671.0,0.0,0.0
685506622,118.0,1.0,0.0
675829103,91.0,2.0,0.0
887598413,2.0,0.0,0.0
718081849,5.0,0.0,0.0
691026738,305.0,14.0,0.0
710698255,159.0,8.0,0.0
703886112,99.0,0.0,0.0
721592435,4388.0,0.0,0.0
662059385,96.0,1.0,0.0
640701460,146.0,0.0,0.0
790446504,117.0,1.0,0.0
815931725,16.0,0.0,0.0
807241096,13.0,0.0,0.0
807244058,25.0,0.0,0.0
796063286,45.0,0.0,0.0
572357901,130.0,0.0,0.0
692035668,454.0,1.0,0.0
777390765,295.0,2.0,0.0
723258618,2191.0,50.0,0.0
300594816,82.0,0.0,0.0
693825115,8.0,0.0,0.0
715995266,7698.0,7.0,0.0
730169561,22.0,0.0,0.0
720330038,23.0,0.0,0.0
755391878,561.0,0.0,0.0
110134497,762.0,2.0,1.0
673052164,559.0,2.0,0.0
715706062,621.0,9.0,0.0
637540688,6468.0,6.0,0.0
476622147,1495.0,37.0,0.0
645667422,344.0,10.0,2.0
684009930,128.0,1.0,0.0
665871957,145.0,1.0,0.0
651535695,1353.0,1.0,0.0
691950002,482.0,37.0,0.0
722898607,58.0,0.0,0.0
807459603,388.0,1.0,1.0
705628344,315.0,3.0,0.0
692948180,117.0,0.0,0.0
758057330,39.0,0.0,0.0
651842194,2194.0,5.0,0.0
797954437,57.0,0.0,0.0
685243867,623.0,0.0,0.0
672397633,1159.0,7.0,0.0
696213093,3039.0,14.0,1.0
709232598,2084.0,1.0,0.0
714933838,1345.0,2.0,1.0
806920830,47306.0,415.0,39.0
710110046,13.0,0.0,0.0
688959520,259.0,1.0,1.0
620921809,508.0,3.0,0.0
547153980,956.0,3.0,0.0
604369528,7132.0,13.0,1.0
629968968,423.0,0.0,0.0
718201173,7008.0,82.0,5.0
714557852,23.0,1.0,0.0
730337931,44.0,0.0,0.0
654427369,9099.0,41.0,7.0
707804486,172.0,1.0,0.0
728394419,7.0,0.0,0.0
727786891,156.0,1.0,0.0
640131078,377.0,3.0,0.0
711543599,357.0,2.0,0.0
733720580,15.0,0.0,0.0
651075468,90.0,0.0,0.0
475205960,3306.0,9.0,0.0
719331404,365.0,0.0,0.0
709835667,133.0,1.0,0.0
709047937,148.0,1.0,0.0
558060130,566.0,0.0,0.0
