video_key_id,view_count,like_count,comment_count
745812063,103.0,0.0,0.0
756729624,494.0,1.0,0.0
680552613,666.0,1.0,1.0
745595224,104.0,0.0,0.0
757613982,258.0,2.0,0.0
756353864,49.0,0.0,0.0
642219198,153.0,0.0,0.0
761137725,1910.0,1.0,0.0
739673192,22.0,1.0,0.0
767964430,5.0,0.0,0.0
745503669,686.0,0.0,0.0
748950735,13.0,0.0,0.0
499490430,4544.0,9.0,1.0
760374404,145.0,0.0,0.0
784957439,441.0,0.0,0.0
784101554,34.0,0.0,0.0
766592539,266.0,1.0,0.0
434417309,4866.0,13.0,0.0
773068736,84.0,0.0,0.0
579948098,539.0,2.0,0.0
725388097,45.0,0.0,0.0
785048312,332.0,1.0,0.0
567961778,285.0,0.0,0.0
806482822,4.0,0.0,0.0
806482045,0.0,0.0,0.0
664103636,891.0,1.0,0.0
739440382,240.0,0.0,0.0
798681480,386.0,1.0,0.0
778582196,3060.0,0.0,0.0
778818003,602.0,10.0,4.0
778589470,242.0,1.0,0.0
815910701,404.0,1.0,0.0
801924423,3.0,0.0,0.0
810861088,127.0,0.0,0.0
792039076,200.0,0.0,0.0
749372394,234.0,1.0,0.0
751065027,183.0,0.0,0.0
812392025,52.0,0.0,0.0
778469664,93.0,1.0,0.0
795943519,945.0,6.0,1.0
797886440,994.0,2.0,0.0
811086300,33.0,2.0,0.0
808358686,125.0,2.0,0.0
918119460,31.0,1.0,0.0
819609287,139.0,1.0,0.0
320792272,315.0,3.0,0.0
130873507,2490.0,3.0,0.0
907089324,22.0,0.0,0.0
838246618,39.0,0.0,0.0
796743990,100.0,1.0,0.0
536086820,106.0,0.0,0.0
800123320,2217.0,2.0,0.0
738821349,1909.0,4.0,1.0
729835070,309.0,1.0,0.0
722803482,289.0,0.0,0.0
773525162,9.0,0.0,0.0
668268784,122.0,2.0,0.0
790486318,51.0,0.0,0.0
794638146,39.0,0.0,0.0
808383373,887.0,0.0,0.0
796202854,36.0,0.0,0.0
756428854,21.0,0.0,0.0
761696721,16.0,0.0,0.0
258918970,921.0,3.0,0.0
807378128,10.0,0.0,0.0
817841251,47152.0,540.0,24.0
799570841,160.0,0.0,0.0
802704899,613.0,1.0,0.0
469202605,1093.0,1.0,0.0
824959826,254066.0,999.0,58.0
748415552,32013.0,235.0,17.0
806639855,35.0,4.0,0.0
817678422,152.0,1.0,0.0
794962257,85.0,0.0,0.0
806119737,41.0,0.0,0.0
798726480,4683.0,7.0,0.0
805839314,299.0,5.0,0.0
795753562,484.0,1.0,0.0
747570709,421.0,0.0,0.0
753166384,217.0,0.0,0.0
749965310,663.0,0.0,0.0
792258069,256.0,0.0,0.0
804170298,2190.0,0.0,0.0
795511330,2912.0,6.0,0.0
793499707,264.0,0.0,0.0
801433226,209.0,1.0,0.0
458321265,59.0,2.0,0.0
623712735,52.0,1.0,0.0
836203646,1450.0,3.0,0.0
769242997,672.0,0.0,0.0
866256428,26.0,0.0,0.0
798115415,304.0,0.0,0.0
643232947,330.0,3.0,1.0
819572660,223.0,1.0,0.0
620259877,280.0,0.0,0.0
844889202,482.0,0.0,0.0
790120215,236.0,1.0,0.0
652488223,379.0,0.0,0.0
837381571,81.0,0.0,0.0
488579201,1780.0,0.0,0.0
484813509,396.0,2.0,0.0
816665155,252.0,2.0,0.0
819722686,72.0,0.0,0.0
837373494,148.0,7.0,0.0
786864981,1.0,0.0,0.0
822779339,30.0,0.0,0.0
810845439,103.0,1.0,0.0
708071595,46.0,0.0,0.0
841086300,72.0,0.0,0.0
816000092,48.0,1.0,0.0
876192875,0.0,0.0,0.0
789210897,43.0,2.0,0.0
853607994,4.0,0.0,0.0
833102077,77.0,1.0,0.0
753025440,1247.0,2.0,0.0
827628514,95.0,0.0,0.0
675301886,8.0,0.0,0.0
844490108,10.0,0.0,0.0
820954319,376.0,0.0,0.0
788567166,49.0,0.0,0.0
