video_key_id,view_count,like_count,comment_count
463146496,88.0,0.0,0.0
450825439,1567.0,2.0,0.0
490653105,3130.0,258.0,9.0
531368853,57522.0,248.0,12.0
534211241,428.0,0.0,0.0
517383798,3483.0,13.0,0.0
509948498,394.0,2.0,0.0
530679185,3046.0,271.0,4.0
453318599,664.0,10.0,0.0
511132366,284.0,1.0,1.0
530332884,21842.0,553.0,22.0
436471848,880.0,10.0,0.0
558948424,406.0,3.0,2.0
437142704,348.0,0.0,0.0
439980315,1345.0,11.0,0.0
524543608,754.0,6.0,0.0
536524649,1240.0,37.0,0.0
491651489,1258.0,1.0,0.0
522400644,467.0,0.0,0.0
386963527,671.0,3.0,0.0
500420544,15.0,0.0,0.0
491419375,806.0,10.0,0.0
588788638,12.0,0.0,0.0
440897488,746.0,2.0,0.0
517695770,1261.0,0.0,0.0
385167964,146.0,6.0,0.0
533666027,10.0,0.0,0.0
511347236,12.0,1.0,0.0
537780627,279.0,3.0,0.0
527292334,7681.0,393.0,16.0
431824969,14.0,0.0,0.0
511407728,10043.0,5.0,0.0
508652318,200.0,0.0,0.0
507102969,410.0,0.0,0.0
532889499,37.0,0.0,0.0
530269468,12.0,0.0,0.0
491005222,3384.0,3.0,0.0
522985756,90.0,0.0,0.0
530278522,152.0,5.0,0.0
519593390,210.0,0.0,0.0
882716576,3019.0,1.0,0.0
497729807,2725.0,5.0,0.0
492843547,567.0,3.0,0.0
475654049,320.0,1.0,0.0
459198170,127.0,0.0,0.0
437581023,448.0,4.0,1.0
553983264,11576.0,41.0,1.0
496459457,62.0,0.0,0.0
389852809,1176.0,2.0,1.0
525222296,2480.0,29.0,0.0
523424058,72.0,2.0,0.0
503809849,186.0,0.0,0.0
280380890,1135.0,1.0,0.0
525055666,4270.0,4.0,2.0
523741318,1263.0,4.0,1.0
512911015,11527.0,4.0,0.0
19458674,937.0,6.0,1.0
528791329,513.0,0.0,0.0
524376304,173.0,3.0,0.0
508536628,2975.0,23.0,0.0
599696591,44858.0,527.0,18.0
505989234,298.0,2.0,1.0
507085625,2210.0,99.0,0.0
217845186,128.0,0.0,0.0
508896950,402.0,2.0,0.0
523199182,26.0,0.0,0.0
351062515,104.0,3.0,0.0
448500399,1208.0,3.0,0.0
482807471,200.0,0.0,0.0
508064979,15578.0,189.0,15.0
444943758,27.0,0.0,0.0
440169082,881.0,0.0,0.0
396090837,215.0,0.0,0.0
528069937,298.0,0.0,0.0
551560750,286.0,1.0,0.0
405762862,72.0,0.0,0.0
388788027,241.0,15.0,0.0
390407549,26.0,1.0,0.0
505390476,196.0,1.0,0.0
564154349,251.0,3.0,0.0
556835589,1072.0,5.0,0.0
521929349,89.0,0.0,0.0
446678605,530.0,0.0,0.0
345810127,3340.0,6.0,0.0
512954382,188.0,0.0,0.0
516476592,39602.0,104.0,0.0
497849026,446.0,1.0,0.0
360064416,3718.0,3.0,0.0
454700890,6391.0,11.0,0.0
511143522,30.0,0.0,0.0
476054344,44.0,0.0,0.0
518944708,79.0,0.0,0.0
519139782,74.0,1.0,0.0
519216554,56.0,1.0,0.0
456890366,170.0,0.0,0.0
510084378,795.0,5.0,0.0
508687842,74.0,0.0,0.0
424573107,3124.0,13.0,2.0
391021666,41.0,0.0,0.0
499524561,715.0,0.0,0.0
435475851,393.0,2.0,0.0
507070826,48.0,0.0,0.0
620172276,145889.0,706.0,41.0
517384602,111.0,1.0,0.0
510752929,4534.0,6.0,0.0
515387391,50.0,1.0,0.0
516341445,2044.0,8.0,4.0
516341445,2044.0,8.0,4.0
436757992,6662.0,0.0,0.0
517410605,48.0,0.0,0.0
517409566,43.0,0.0,0.0
517408450,51.0,0.0,0.0
517406795,57.0,0.0,0.0
480642633,135.0,1.0,0.0
559156846,891.0,9.0,0.0
363740245,1165.0,2.0,0.0
500214262,45.0,0.0,0.0
680720962,172.0,0.0,0.0
544070345,301.0,2.0,1.0
432890870,305.0,0.0,0.0
476245269,481.0,2.0,0.0
428845064,12692.0,6.0,0.0
682745226,19006.0,309.0,9.0
528724689,878.0,6.0,3.0
509057085,2789.0,5.0,0.0
275005229,1432.0,16.0,4.0
431825734,34.0,0.0,0.0
398616995,1416.0,0.0,0.0
579179722,96.0,1.0,0.0
607335865,143.0,2.0,0.0
41924429,3022.0,6.0,1.0
505893541,405.0,3.0,0.0
366349794,23021.0,36.0,4.0
435611224,28.0,0.0,1.0
569364170,829.0,23.0,1.0
409631062,6196.0,7.0,1.0
494212249,41.0,1.0,0.0
526932538,1846.0,1.0,0.0
526931712,749.0,3.0,0.0
336439184,1705.0,1.0,0.0
444324178,116.0,0.0,0.0
498489472,560.0,4.0,1.0
567575264,33.0,0.0,0.0
553685597,4238.0,2.0,0.0
438407089,10359.0,7.0,0.0
622055755,129.0,0.0,0.0
497798104,429.0,6.0,0.0
410209509,1535.0,14.0,0.0
563892740,1541.0,6.0,0.0
551655287,705.0,1.0,0.0
389878906,744.0,4.0,0.0
282682922,95.0,0.0,0.0
433996702,4490.0,237.0,34.0
408802444,80.0,0.0,0.0
450138092,51.0,3.0,0.0
539943406,62.0,1.0,0.0
551484736,2590.0,3.0,0.0
454333601,394.0,6.0,1.0
469266667,2345.0,15.0,3.0
411580602,3650.0,23.0,2.0
455314995,389.0,0.0,0.0
436060851,1247.0,29.0,3.0
411975595,2393.0,75.0,2.0
555430568,4793.0,2.0,0.0
524819140,576.0,3.0,2.0
545005466,1336.0,11.0,0.0
388532807,815.0,11.0,0.0
661963554,1265.0,20.0,2.0
569892132,1.0,0.0,0.0
565262727,57.0,3.0,0.0
471343080,246.0,0.0,0.0
574409716,24.0,1.0,0.0
537343394,339.0,2.0,0.0
492209340,413.0,3.0,0.0
514648587,43.0,0.0,0.0
577852787,435.0,0.0,0.0
564188335,347.0,1.0,2.0
544554414,227.0,0.0,0.0
506310690,1677.0,7.0,2.0
563727966,116.0,0.0,0.0
481775646,288.0,0.0,0.0
517104153,1342.0,1.0,0.0
390624968,358.0,0.0,0.0
713579236,31.0,1.0,0.0
561104826,940.0,1.0,0.0
560695463,141.0,1.0,0.0
469546661,74.0,4.0,0.0
694923452,733.0,0.0,0.0
153330509,853.0,1.0,0.0
494105785,1488.0,4.0,4.0
780695653,1336.0,4.0,0.0
780690852,1191.0,5.0,0.0
562781638,56.0,0.0,0.0
563127712,85.0,0.0,0.0
519221401,189.0,6.0,0.0
537679733,1036.0,13.0,0.0
423861539,1632.0,62.0,1.0
497676975,1166.0,43.0,2.0
462692105,122101.0,964.0,34.0
727146834,27.0,0.0,0.0
635127706,48.0,0.0,0.0
462851344,695.0,1.0,0.0
562113065,28910.0,537.0,19.0
536997392,447.0,1.0,0.0
392020424,4254.0,6.0,0.0
453379350,1362.0,4.0,0.0
537884157,1515.0,1.0,0.0
119887948,19628.0,171.0,13.0
508311119,100112.0,102.0,8.0
562128139,61.0,0.0,0.0
561077128,435.0,3.0,0.0
537664380,237.0,0.0,0.0
506671117,114.0,1.0,0.0
667262695,1105.0,22.0,0.0
558944361,311.0,0.0,0.0
473389249,189.0,3.0,0.0
540636815,107.0,1.0,0.0
471977793,388.0,6.0,0.0
502147414,28.0,0.0,0.0
477365169,340.0,1.0,0.0
664278336,84.0,0.0,0.0
559025762,139.0,2.0,0.0
480304581,109.0,1.0,1.0
397497477,969.0,11.0,0.0
536912002,81.0,0.0,0.0
553054213,30.0,0.0,0.0
457942220,335.0,5.0,0.0
453348645,3941.0,0.0,0.0
471027807,811.0,2.0,0.0
673449366,373.0,2.0,0.0
401117713,1977.0,3.0,0.0
569434842,447.0,3.0,1.0
542856637,118.0,1.0,0.0
522727410,175.0,0.0,0.0
517729878,1665.0,4.0,0.0
426665920,371.0,6.0,0.0
557272539,15.0,0.0,0.0
703209660,40.0,0.0,0.0
548904336,1100.0,12.0,1.0
557281433,19419.0,105.0,8.0
479087827,278.0,3.0,4.0
554863361,834.0,0.0,0.0
619505371,2126.0,2.0,0.0
556157504,128.0,0.0,0.0
501545338,58.0,0.0,0.0
556170949,3332.0,9.0,0.0
468466663,87.0,0.0,0.0
494842921,47.0,4.0,0.0
456882851,68.0,0.0,0.0
442019033,317.0,1.0,1.0
384691072,367.0,3.0,0.0
396975995,527.0,1.0,0.0
554724517,426.0,8.0,0.0
598426642,73.0,0.0,0.0
502338187,90.0,3.0,0.0
508329586,206.0,1.0,0.0
401182892,825.0,0.0,0.0
705576937,3947.0,42.0,3.0
456843085,99.0,1.0,0.0
833409638,2.0,0.0,0.0
475054118,87.0,2.0,0.0
516202856,84.0,0.0,0.0
513710263,292.0,0.0,0.0
490438143,601.0,1.0,0.0
369650807,217.0,0.0,0.0
473471635,6.0,0.0,0.0
559682430,15.0,0.0,0.0
604593232,2803.0,6.0,0.0
667462505,596.0,1.0,0.0
555881059,144.0,0.0,1.0
529924445,717.0,21.0,0.0
473177194,372.0,29.0,1.0
506840729,247.0,4.0,0.0
562833110,1167.0,6.0,0.0
571139051,49.0,2.0,2.0
603348507,112.0,1.0,0.0
531331835,176.0,1.0,2.0
473066793,193.0,2.0,0.0
508536355,1357.0,0.0,0.0
556011407,457.0,0.0,0.0
444725938,218.0,0.0,0.0
575743863,643.0,1.0,0.0
544888519,217.0,10.0,0.0
610580786,829.0,1.0,0.0
584895483,9.0,0.0,0.0
530815272,188.0,2.0,0.0
609215065,2757.0,6.0,0.0
582966536,26.0,0.0,0.0
582598459,1707.0,3.0,0.0
613867431,70.0,0.0,0.0
494710523,22172.0,3.0,0.0
435298345,1114.0,7.0,4.0
504200308,815.0,3.0,2.0
653656214,194.0,0.0,0.0
645585751,265.0,1.0,0.0
299874658,2305.0,10.0,0.0
500502854,331.0,19.0,3.0
558048317,1551.0,55.0,5.0
551263540,173.0,1.0,0.0
585587299,232.0,6.0,0.0
561409689,332.0,2.0,0.0
412259972,483.0,2.0,0.0
609848498,6969.0,77.0,1.0
642235180,796.0,0.0,0.0
505854792,606.0,1.0,0.0
432812790,240.0,6.0,0.0
614540494,29.0,0.0,0.0
575739879,28.0,0.0,0.0
576055225,672.0,0.0,0.0
542195141,1223.0,2.0,0.0
562744210,464.0,0.0,0.0
549487154,364.0,3.0,2.0
761183037,2065.0,4.0,0.0
607498387,748.0,69.0,0.0
514312834,427.0,2.0,0.0
539034342,104.0,1.0,0.0
592875520,41.0,0.0,0.0
495323716,195.0,2.0,0.0
579862374,4548.0,1.0,1.0
504447655,96.0,0.0,0.0
560807769,343.0,0.0,0.0
535331487,234.0,1.0,0.0
546498630,208.0,1.0,0.0
478300220,231.0,8.0,2.0
