kind,etag,id,viewCount,likeCount,favoriteCount,commentCount
youtube#video,1OnJ63b-icwaDeIpzE9K4iY1njo,L8EvuYWDG-A,23119,324,0,17
youtube#video,xy3tKLkEjqNi-FnrPR3EBVVvhFM,6YisnabUKLE,6354053,38641,0,2082
youtube#video,yXDgo2LsOwdaPsWiZzqq6AMd6S0,K5RNb7AnAzs,1918063,14858,0,837
youtube#video,zNfPx6xlpo4X-gPJdW4QPx7mGi4,HOLQKJkv2l8,1641481,9598,0,933
youtube#video,riLrlOvW2FebPgBmuhQYc-IUzMw,wo6Y-czXa5w,41801,204,0,9
youtube#video,-PJOsvX2h_Gim6-EF1NpZb4JRmY,3YnyrArziY0,33538,488,0,15
youtube#video,EiDYX4DSolz5Lk6HIVIWzzOTWts,ioeRePJAQVA,17983,320,0,35
youtube#video,wgPjZXX5-Zhog4olPemaImv1Eaw,r8GSgT0tN2Q,19000,719,0,43
youtube#video,FVrY2CMa0ov2TKeMDGNkZhobLsM,wskgifBNtXo,47680,1597,0,82
youtube#video,vkX9xPc3t1QvU_st2ZZPB571Peo,Hb__zDKhbHk,40979,1255,0,78
youtube#video,q3rAlwdvhbiDawiYoQUul1RKdJA,1xFpOQQvYbw,11784,305,0,25
youtube#video,zcPWLyQWHP9hbuI0tM71pNL8LMM,O0fBhH8eSRI,102538,2012,0,258
youtube#video,sKNSSgPyBvOHos7At4sPgFGW0Sc,sJqFy5dMoo8,9634,249,0,4
youtube#video,tklhe1v4MD5bApwvYhHNr0pngmk,A8yqG3kaUQI,20228,569,0,72
youtube#video,JECm33UcePlsxjYbG3lcKfqpFJQ,aRxo1N8yb0A,4778,147,0,20
youtube#video,T6zumPYX-7j8X8SFEGjrduxfYcA,DtQycgMD4HQ,34415436,242761,0,13566
youtube#video,a3eGFNouG1OvjK1WL-oovsMNaO0,UtxAPXT4174,5698164,171957,0,9151
youtube#video,SMc9OZ-cV_kVoE-vqXs_xIICxuM,585pQJRlnz0,752616,17350,0,1013
youtube#video,vvqO4V441r6Fv78leILeUTgp_ac,PuzRfhlk8mU,2439212,44987,0,2754
youtube#video,6iuSVSv8cb5h7zY75-GiGDlwXRY,ECiZLJJlQ10,31,0,0,0
youtube#video,2tfyqFRXVBbj4sxGo43h_r0j-4k,NIKtXz5Zx7g,3248,57,0,3
youtube#video,bhVVpxthPpvv1LPjkL6l2OlMzRw,CjwEcnmLXPQ,309,3,0,0
youtube#video,Fh0R_JibgV_54kCnCMC1jq_CFnk,5QyrZqYrnDU,236,10,0,0
youtube#video,UsjCtnI5KhpWt5xNDKW6Gm-DWuw,DHXXNJT_KgU,21647,166,0,14
youtube#video,JbRBS2g_zX9i1YHhJEkS65QHcJc,GMxvcgmlnjE,241,4,0,0
youtube#video,4Jr6cPS_VzsbScKjzjM009KPKZ8,CFgP4EgLlf8,352346,22613,0,1004
youtube#video,8IBMhhn6tIE_1J2megNCNaMdZEM,5nlSQcEDiDg,950,17,0,2
youtube#video,BpUX-VfK5PZ1RdGzGpjGFFCjCP4,U87SG0DMxkU,34647,23,0,7
youtube#video,3BZ4a_m52FNWGkIVQEK4AO52EiM,bmlGhZzijQQ,16616,148,0,33
youtube#video,LA0YJ0EJBG2ZDO5obpMIJMQnRqg,IiiXjLvq2no,10332,247,0,48
youtube#video,y6WLlxqMhDT6I5oXMHhKn_W5U4E,2yQFjRJEAU0,223867,284,0,21
youtube#video,K1dUVzfpb0Xtlav_y0gKeTyC1l4,B8C6DXRcvjM,6267958,31351,0,1432
youtube#video,_slJWd4_InnGIxiQywyObYsZIGk,2a4wQ2sRQ3s,8865,248,0,12
youtube#video,9-Bq1oBIqDzVz8vaPkRlzJbfu14,n_Syn8obfyM,298175,17870,0,360
youtube#video,fOoAW5yoHw11Lf33scW_AA6UnRw,JG4K3Tpwp40,145,5,0,0
youtube#video,5_S69C0RzuLyzcOn4x29FvBDnGw,ArZyFvqtNLw,1245,21,0,7
youtube#video,RHX5B7ABSRyfPpc7V4_8IFUMWK4,NykQDClw1lE,283,2,0,0
youtube#video,MB4qlO-eOMJORlEyBmhKiyhFUWI,gmntNxtH8jk,202,11,0,6
youtube#video,YeTb3KCt3KOPGwqwt6ZDEQ3MOYc,FvLUkm2LK2o,85086,344,0,4
youtube#video,sLZd7Xv5ERTyOOFAEXaGNbkyQY4,7fQ9rG-Bn5g,74868,1748,0,157
youtube#video,8HJRNTWJTbpxRIRHY9gQBJMaOR0,bnJ7wHfG00g,1564,54,0,7
youtube#video,rYs1lyjAJMAacU_RFuCJgD5hxhQ,3PVr8ma2wC0,12042,177,0,26
youtube#video,jo0XCDqHEMUKCO-Jb7YMZb1Na8I,33s-qeryfEo,12418,85,0,12
youtube#video,mHmwHUpftX1_4--3oYzwH66csck,jr1SNOifMQQ,2892,79,0,3
youtube#video,IfrjdCjfug7QFurn3vRDnLZE8Y0,6ppMvejJnp4,2496,6,0,0
youtube#video,rLxtsmdBs96xWr8aFPMZRmfThUs,HZUwSDWC_lA,36092,357,0,54
youtube#video,KtySmURTWbOYGYieTnuD3GK_0Fs,v9qhpDQGO-4,2108,60,0,4
youtube#video,MIAFryOLDj_8l0fgWJLgOrERxDA,BCUcQzDxIy0,96428,45,0,11
youtube#video,NT8x5QvOA1IY-lNa0E6UnqC18LU,CdrO97oUGo4,5207,26,0,4
youtube#video,CBf8hGijy9sf9mFfqeYFRsPvQfA,viLVUlkeFts,2599,27,0,4
youtube#video,2CQ1Hv4LpxzU0_NrkEYzDJ85iso,sq3QuWIvggs,174623,308,0,61
youtube#video,NnEWgkG01G17YMXuXVf9eblSQ54,HMolqFi8jsc,2641,33,0,5
youtube#video,ypaNQ7SIQGpNwD3fG3hVDt3PM_0,bKAiIrwPxNs,8531,140,0,11
youtube#video,oYhpLW1mXkMzskZREIIEy_lfYpQ,PisHN6iFq-U,576810,6516,0,448
youtube#video,x4rFF-7T8RFgYQDpgWyDWfHEd-Y,SNJTQR9a678,829,6,0,2
youtube#video,kizypsewmXyKpTlBId9Mir7vLpc,9-zNNdXzIvQ,2660,28,0,2
youtube#video,GU4A0L_pmGrjOXdAbIViqcRQw30,dp3jVkWDZzE,13049,75,0,3
youtube#video,nLzfjFDT618w8mBro01eCQJZZ3k,vxLzAWMHhdE,62431,265,0,20
youtube#video,SbtXVE8SO9mKhtam8NlGse1QHd4,b6ifDVUvuXM,228,7,0,5
youtube#video,c338jMBnsk4aswob0sUG_QVvFjw,PcOzCAEzDNQ,9195,126,0,6
youtube#video,ffsvreyf6KthzdnCQAKX6c1y3So,-Dwf54EOlDA,1250,8,0,4
youtube#video,yilcWz7qKBz62UcBRjBfOYmEAm4,TT_ipSRuZL8,215,8,0,0
youtube#video,srwFV_fTCw2pJeNDnXj7efB9VmY,RwsYxyY8Ffs,1142,60,0,0
youtube#video,ISD-vJ9OeZvszq38ttnN5oE1yiA,W3TXJHrznfE,10484,13,0,0
youtube#video,PbWVMr5JZ_WmlkFe2PLmCqWlt3A,vuCWJlpt9lg,9585,225,0,0
youtube#video,KYOkFDKVKIhtsW0H0Vlh0e6kOBk,9IRkFGa-NTg,7881,221,0,6
youtube#video,ockQgRLR3hVqOxVBg9XRY79G7OI,f5ozTPS-ipY,839062,12510,0,753
youtube#video,GfnUEIiTAuOW80sFqGpKwylGy-U,0rLqsXjDcAk,54635,388,0,23
youtube#video,PsHyW8y04Pdpy_kFAk1_dPs6MKw,zt_PfN1VEdc,49,0,0,
youtube#video,aD1QM4v8Sn2VdVwxoj4f4ZIyPUw,StqIDEoiDW0,89,8,0,0
youtube#video,cdOQwb8Rl98WZ0vDRXlq7KCUCQs,gUSe_8GkmJw,2086,24,0,5
youtube#video,ivH65MM5W4tDcVvb2VnZ8lcLu6o,NNpF1Uoiz3Y,1083,1,0,0
youtube#video,iq42tUinUCL1V2QSUY8uRO4tuuo,B7y_LRNd_0c,1315,,0,
youtube#video,NPf2Pkg64rUH2Ye8B6U-GjA-Djc,HA2EVY6Akrg,44562,552,0,82
youtube#video,dZwdj1O8SvMFiwDAe6I2QrSSjBA,1UJ0wkYflMo,2044405,49780,0,718
youtube#video,MzhaTu8bj18W09hK0lNr4SsSy0M,Yfj0PbOKPYA,63,1,0,0
youtube#video,rDrM1wtb2s3ERmZvzVo__G64CwI,eHqMUCjIRc4,100200,7133,0,409
youtube#video,I9MDw9czklSs0I_xFzxaDCUMUHg,ochdxkasHBk,18482,100,0,0
youtube#video,8h2yDNZ3bLXCgQDQmHpNiQQcCiw,FwRxKCc_RJE,241209,6242,0,323
youtube#video,Yot28lAwg6GtN5P1unjkqt1yA8g,HFUR74eryPA,2123,6,0,0
youtube#video,AqBWb82ASw6eAIudAuGwuYArEj8,ZXpO4eAgNWU,1670,57,0,5
youtube#video,qoexBvY3DenqmlPUnw_P5IR6mpw,EgHPfTl05J0,20093,432,0,33
youtube#video,T_2QA3RVVMdLjAzufJyHC8HpclU,iGL4ETxVKd8,319456,7682,0,179
youtube#video,BrvLsy2atl9TZLU4Ib8bQMYzQP8,LSXpCIejBxk,40824,1163,0,61
youtube#video,u0Ri-145YWdP8KUYBTvuRZJZ8Ig,6L7fqqhqGeQ,480050,5999,0,227
youtube#video,PhHdXU7Y0vFfsKfKYdkOZ3La0pw,TwQg2mhJgnU,28,1,0,0
youtube#video,3-0gHSdU3HxmhDmUbgA2hmjUUOk,M5yDycPB85o,72645,3986,0,107
youtube#video,HUL-pYjbmna8FyicaBn8C6mtvWk,_821KWqRBSE,60,5,0,4
youtube#video,abkNOtA04SnnwHXQS6ZRO3Lh1f8,z-tpYzJIgIA,125,6,0,0
youtube#video,e0n3ear0Nnfy5iUjsYiNm9EoSLs,uZpIFjmb8U8,1082,3,0,1
youtube#video,Lp6lhvKCCpoBi97PoX-re19Go0c,4cbGTO2h4Y0,51,4,0,0
youtube#video,cFlgLZnihoOIjdWnOViD9B5aVHs,752ACQaG0CY,3185307,61588,0,1696
youtube#video,Icla1OjDvELpq7lhk5Qbdfiw2IY,hYJecLNpULU,24474,181,0,97
youtube#video,oIt9Swzhn6Z8wXHnjkXNwPIeUXk,0qSrJGqt3e0,36221,294,0,7
youtube#video,ok-7hwuwKIm8z5utGV6jeSzrbuI,_hY0s_wZjS8,102,6,0,6
youtube#video,qkdgOYmNTnlMFUpqHSla1ZF19rQ,9x7FGbW3IVc,3819724,334998,0,15583
youtube#video,k9tyvN2I3C99hToHbPb_z49GZ9g,wpAWoSIVW2w,420,27,0,3
youtube#video,gFZnPFrbVShO1Ve7ifXkQb1Y5h4,SWRoJSh9H7E,221,11,0,2
youtube#video,b0FhJheiI9eiZXcFclbmUs4KXbE,YxO_HgkBFog,184,12,0,7
youtube#video,3a0wZ4c5eeEGrBrDhcr04-uAPkg,4xwPb3xpjtE,2389,117,0,32
youtube#video,7UrDqsGTDnW9lpgMirQpuL4hk0c,F7aswl6rkIQ,775,39,0,4
youtube#video,TdjKLyPy7wyoUzS0LL7BDFOpPzI,3o2mGzpS6cQ,89864,,0,37
youtube#video,CfUn9lFgpKmwnlGBne2GHH_14kQ,sc8yLhUU1ro,23717,100,0,13
youtube#video,9WUGeLy7eQcEOTM748bXi3p4Edo,vdpj3SQpKcw,266166,682,0,284
youtube#video,Q7qUQdWPRm6gN9FfF1Z_36bFooc,d-guFibkhfs,9617842,92219,0,2416
youtube#video,mgd1A2mIcrgd-X6DoGhrCN-fPo8,JSJzWjHs7JU,70971,,0,41
youtube#video,-y9dgJYYAI-kVZWHuxtWAG3WUSg,J0zvbNOAGrc,242092,5590,0,295
youtube#video,sAosiYnAqS-doHU9sc9H0JAZOnU,CrSy6hc9FJA,718539,9036,0,3024
youtube#video,dzN57Tf2mN0lR8Ou61sDfpVc-jQ,izQHpS4NR5o,128764,2,0,0
youtube#video,U7dUwQcJxRiCIT6vT9Y4UNv4AQM,zRxAGluJZHc,156,10,0,0
youtube#video,zOLAZJbHxFwbhP7m6hQYkERnkNg,8M5O82UmEOY,2380,47,0,0
youtube#video,DFE9UjALS1byIYBl5g3K8hLeMok,hSKZi9UBUO0,7380,206,0,10
youtube#video,XwvucXM-KxnW4tzdqgUgyK5aJUk,bJb--XFhfAw,7102,107,0,2
youtube#video,ihNtmzZfk_Sg258KZ-XLmwebTyI,x_C2Rt3vTxE,9207,144,0,3
youtube#video,uF-AVBEkG6HDlx2rck3dza42V6c,Jkewf0YjoHg,4019,97,0,5
youtube#video,vxQJ84IDnUHlf4y89o_W_qPaT3s,BDdcrSYf47M,607776,2181,0,79
youtube#video,utDZOzJyAxJWD1yCpxo6VgsRu3M,oJchHGaGPzw,21706,277,0,19
youtube#video,X3KTQpMjCwLBEo6-UylomP8oxs0,WSvNqL7tJzg,2905,216,0,36
youtube#video,U8GtkgW-D3zd_i277KY1MiBB72A,U8n7g94F6u8,2926,10,0,1
youtube#video,myFzvwRe2h7efLBbwSRQJ-qssyk,0cgj2Flt5Fg,26800,192,0,30
youtube#video,7SvLNjc8bqd8yG7Mryi9WvsNj7U,-UMFQcCRFu0,680976,4637,0,2025
youtube#video,LbBBq_kKBBgvCVSyqULHdmf3iEY,rXIKrHPaB-o,931299,8802,0,800
youtube#video,nl70NtAKjrlIAWCBXpadkUL0yl0,jhnEJLx_tvM,6418,30,0,3
youtube#video,qPDcULMzVY2EU05SDmU9zVXgn5g,ER69QmWbnKU,99345,393,0,34
youtube#video,nXeavWaAodic8Ip9qmU5oV5Egcs,iSj2wqtQkc8,54668,143,0,4
youtube#video,WXK1LcTxDgkBOtDGK0Xj29DCda4,h0E-suOJHZE,2489942,7648,0,107
youtube#video,DwjhmqfBpRaBf4kR2Q-C_lpkdMw,qA1lyaxaVtc,259663,137,0,11
youtube#video,Ll6gqFJXR--CmjsHnwEP-TIJLQw,8bc966ORJn8,2018959,9161,0,525
youtube#video,wgP-6P5MeL0sVEvrKxRAJD1E-8s,YRFPVPVXnIk,18699,17,0,7
youtube#video,7Eb3C01JzTqEMVi5wSxd6DKZRdc,2WGDC6dvN8E,1629,12,0,0
youtube#video,rgTKuKFg2mpw8QSQSJME-fkgRGE,q67DWMC5bbw,2195,2,0,5
youtube#video,06xCfTJHEkfiwzJTOTmH0Vv1w_g,7VXrMEXo1VU,60308,286,0,
youtube#video,E1fxxGGWmfT3K5SOjMN3aF8wExk,_98U4hr7QFc,177,8,0,1
youtube#video,5Ej6EqJQjzG7mszZ3rGjiz_nxkM,E-33t1hlo-w,954,23,0,1
youtube#video,XrT1eoJySZZ47MWoLG-PXYr3x6s,p7PWL1Pzhjg,758,38,0,0
youtube#video,eMZjzdazTjndmrzYnJi80WTk7sw,BMjwPPJpx78,235764,846,0,
youtube#video,6h3S4VcBK7GmgOtfbYwwydx0gEc,GZWHaslBrbw,182825,,0,
youtube#video,02A57xsuNgqqri-orGUFMoz0hMw,3-CGBy_er4M,76792,3256,0,133
youtube#video,8ZhuouAHT9um6x4aW_JmcquHq_k,o0LATI1eD3Q,3583,12,0,0
youtube#video,SyBRsBsFCpf-aMDP2KY0U7_nWoQ,bEl60Vjwyfw,9685,69,0,0
youtube#video,YskutFYnNE6jRN9w_aPfn8i7ptc,5Xc9aKSlAcQ,752,4,0,0
youtube#video,AjMUUJnEbCfGb-DU7XQ_G0oMGHE,FViWL-i8DcM,769,4,0,0
youtube#video,NBxdcDzDThAi5lmJw0TSrQnbaMM,XZBV306OKk8,1451,23,0,3
youtube#video,n3-x6r6vsjlcTlrx8ai9vC3byJ4,WzrFYG_F7sg,1493,16,0,
youtube#video,iy6smWU2AI1EuX246XD837tgjYA,vT-oAW9n--Q,566,11,0,
youtube#video,GCrl53bj1QjPpoPSN-7QvrUz7Wc,38Yyyj6wKdc,95229,331,0,21
youtube#video,oX4GoMMovJOGhrc6x59WOsz2mds,GTF9ltgkRIQ,138668,1595,0,
youtube#video,C60koSgLBFf4hc5F8MDdZJ5y7DY,VmVeW7gQmYU,18305,31,0,0
youtube#video,ZhF0_0ThN9LJxGGweEROVMcz-V0,OVZt2ZcTXh8,26421,37,0,0
youtube#video,A39-4OuM1rlbderGIA6YMHM6PM8,X1flq04Rp_o,,16,0,6
youtube#video,UCPaCcsKen-xGU2Mv7me9A_rbfA,iXgTw6-n1J4,24799,607,0,12
youtube#video,fQcot67IW1gZYqGzYso844KCpik,po8pDIsA7rs,2749801,43928,0,1812
youtube#video,i9CiDsrkMexzEhWBu2pK9o0iGBc,kR4D8CWqRWc,2804464,70851,0,3427
youtube#video,DZglKFGwbEtvud6fC7H242YXxQM,7-6byVfxI7c,2278582,108624,0,7666
youtube#video,A4nCcNu3zju64FIZFjtEguzMwYE,llyeioupZq8,7213,69,0,
youtube#video,PKU_qwEzC5gVlAGvLW8CAodU8Ac,Z78Hl-pu5i8,16982,105,0,5
youtube#video,_okidhe9lQgtpQr2gtGK9VSu6NY,FPjKW1a7wMg,19540,94,0,16
youtube#video,LYjYQrlZYAXXKizUiSPFmqWxJBg,R7w7r0pFZ3w,12394,35,0,6
youtube#video,BDvEcvjttRCwoiEUNhhmLDRsfz8,TeRK7ch-gGk,291130,1168,0,59
youtube#video,XQLKl89fvWArVsfNthef-8uXdV8,G4huBZcYB1U,9325,232,0,44
youtube#video,N772GcCPonpBhPyTrRBggXah6bY,x-R5kUYPJEQ,197606,2120,0,344
youtube#video,we1XKSl9mgc53giNXf3Xb8_mdMQ,Nx8Gl4Yh8-g,534050,1245,0,
youtube#video,YVvnNod72hcnMkbvzx8dXKJWDGA,b-uq-jBCtTo,80167,137,0,4
youtube#video,vwra7sOHF_rezzMNywQRv9ZQnDU,i5uFv6pXptI,3378,25,0,1
youtube#video,azpIJAcrXHe3P-pXQzNWPxF97zM,HRoTuU9Kn-w,1877,17,0,1
youtube#video,w_Zw5mAsP-IZZmaotL_U-ndRpFU,fyOk1QVDlsI,1528471,27186,0,779
youtube#video,cOTio2xm39dzWqCGEjK6GfPWTV0,hI5_BwvIS5E,5315,18,0,0
youtube#video,Lcm4fTLQMr7ZPr6HMYEDhbGj9xE,0UaECrq0pRc,21763,148,0,22
youtube#video,Xxaxw3jJ4HL0lMkfmOmnsMZik6s,_zPteZ11Vyc,6992,142,0,11
youtube#video,jhGfYekKCKHspJytTowrhYNKbHM,8u3Uby2bPyw,3199,35,0,9
youtube#video,87cYccMuYDJ9HijnQa5YbWSbods,NoxCFpvNju8,330918,34,0,2
youtube#video,hQnsHhYktqQtZs2nUG4Y9LbnGtk,V3UcU0IlyVs,1101,12,0,2
youtube#video,ZPyxDTm52xh20ajMWovrBMaLBN8,sJh8g8t_XSU,63539,268,0,20
youtube#video,kbv5JUbAB0pLKPKy8TjFDEdceFw,B_XUlbPW-eY,7784457,75478,0,2318
youtube#video,iOt1zAHCUhD0nCebe5qSQwLcIjg,HTQ3HADvVhM,11000,12,0,2
youtube#video,FK-37VpPMxPFUEJANN5wkPB-m_k,X_Kah_b_Gr4,4068,52,0,2
youtube#video,5fDtzmiR6nRuCTZWfNxvFpuWIK4,w__qOP_fFjI,777,15,0,3
youtube#video,vBltmwzRsE8SLyr9HiWolG8ZXK8,5yjzv2QWAG4,62375,106,0,2
youtube#video,Zo8u3HM6lpjpGPK70NwnkSDjXZE,v_bomXt64MU,81235,151,0,1
youtube#video,cb-6X4flvLdAhfODjXLFRt-b0Go,_uHXJiePm4I,3986,15,0,1
youtube#video,52Bz9CTTydpAQYcspA2xLaL7EcY,B9YYTs2HBBc,22105,73,0,3
youtube#video,4FIRtLn6Hy-hgyW2nIqIAAKDCRU,hYQLhDpEXQ8,5681,71,0,6
youtube#video,jZh_PxP3pFVukuZ89XZpjGTjVXo,wPkZvtuUcvI,8346,35,0,3
youtube#video,cm_eLsGLm3VWgH05P_v8LzL9Tos,jeu3CvKtlVs,14848,250,0,21
youtube#video,_qounc_nfgJJ6OjAjG1WI3PZIjo,MC3A6JrWlGQ,10198,232,0,16
youtube#video,7wKuxCyB1LpuIErhC2zwASm252A,ii0gjj963ZY,131575,1551,0,84
youtube#video,4DVv8HISHUCAbHjGQdNSJ9pCD64,rrBeSQbdXmw,696558,3574,0,432
youtube#video,DxV7QQudhTVfmJe8ChLafB53KX8,giqL9fotFxc,695,4,0,0
youtube#video,-vN-eusTLepB5qHZIG7WgVErLIk,ZQzaYXYcYWc,15419,97,0,19
youtube#video,yV1SyUBzNIoQe5xoKL6xSfqFvgo,Gh3yQLH_908,4251,6,0,2
youtube#video,UUp2who0cBTxQljYslWtRTYxCoA,w3N-TF00E68,2296,7,0,1
youtube#video,doDqRfTPosYGaYalJCC0s1q0Mxk,xZpibSscyBo,5020,182,0,11
youtube#video,WEBFvbDyreV0bk2pOm3rvqkTFx8,-rajvnkx0Gc,14565,24,0,
youtube#video,xFKTkomgPGQX_1flBQ4MkloMRro,bFq7wdaEApM,57190,465,0,29
youtube#video,LIBIpxKybsNoOSB7nGfMqtAIbgI,FfpBUelcFdo,70983,1312,0,105
youtube#video,1Go0TzP8Nj_MbxruahYUbuVORi0,6U8ikxgyn58,83387,1867,0,201
youtube#video,XH5LmUnFDLgbZxvGzEvjVZUd-gg,4dDljHr0DHw,177338,2952,0,250
youtube#video,R7DMwAXAOhCNudBc1p1vLVmfTYg,sxp5yWfsutE,427790,10482,0,361
youtube#video,sWMrAJGvSgrUJ8O_sI217wodf9c,J2_BA4UKENg,182636,5070,0,252
youtube#video,cOByw1UGOvmu8wjf7THC993WVTs,yzuecv_PSHg,215022,7042,0,320
youtube#video,_fT7qUlKr79goLTiYlvHuVXj0kk,gLyamuqjXZ8,1030016,23860,0,1328
youtube#video,8uoukTD-YcZFxwCxnoMpxMc8vDs,idc0EOmKr30,9676659,80999,0,4600
youtube#video,466Sl8_LbJnZOVbXw4KWhprEUaY,_6oXTLMS__E,2107270,59899,0,1420
youtube#video,gCEMHJ5Imgu3g1eLsc04e1e6kq8,ecJRvz9nk-U,5451029,74896,0,4365
youtube#video,OMYMWko_ONO4m1rO3vCHr4EW8yw,wL3Ot2nNTlc,4170,33,0,2
youtube#video,mQy2GKBbE7_KbZBwrKmRsNvMNyE,mwcrujDijAA,4906,162,0,4
youtube#video,W8QLvHKOacau8GYKFG88JHXj9FM,yUuldf9bueM,9504,24,0,0
youtube#video,gXQ96Iy3nQ8pf4UFyXFls2VMtVs,prOpch4k_uU,36224,258,0,82
youtube#video,1OG-5ToFJUVI8GcOW1FkbkB5SEw,agU_mkn-6tU,14979,327,0,97
youtube#video,pS66dUiiHZD89hI-rE1eBkB5qQI,BQIeBB9XMe8,14297415,29612,0,11495
youtube#video,4LVPwNKDze3u5oeyApLHT085RYI,pKHngFCFDTw,426642,10365,0,825
youtube#video,pjkDblwmACUqNDxiI_lfGWuZpW8,M8i8r7ag8A8,16695,44,0,2
youtube#video,48BG8Q0N3aWjvTReGutCO7beQ7g,A9I1-psYdmU,50407,388,0,15
youtube#video,s74RoRquidIw2tFIiSDWrRUeRI0,xi8kDgwTJPY,5866,43,0,4
youtube#video,TM5oQhhH1lBXHCZw8YEL5Ztz-mM,tuff_Ib3Gpg,844,7,0,0
youtube#video,lIDH1LhIoQY0czYt_RYrs9dmROs,0BhTnfM0Txk,836,6,0,0
youtube#video,syFSe9991PH8xa8QKHmVibjHJnE,zmcakqszGQE,1870,22,0,1
youtube#video,zH4iZ4Lne4oTk36eazJMxvKe30M,l5nriS5Q_-0,507,10,0,0
youtube#video,5NyWgS0aINi1PdffJ3ukmFHv23s,c8CovQs2cKA,2113,19,0,0
youtube#video,KBB-OmII8qA2NiyO5fM8X8zDm-w,jnWSZC25MPs,91917,1282,0,2
youtube#video,Ir56z6xSEKUc9LrXbP3tkG2o0VI,NqxziDlZOIo,4821858,21456,0,61
youtube#video,iIBSH8m1amYf4R-2WFOWgJ8qDrU,TJqBomc5u2o,18742,41,0,3
