kind,etag,id,viewCount,likeCount,favoriteCount,commentCount
youtube#video,KvGuK7CuZ88_gVyN4MqDSbMKrdU,3vOTjgG0CAQ,16628,44,0,14
youtube#video,e8s18eccW8ljZZRTxzn-HCUOlmo,UymSMAn8yTM,160,1,0,0
youtube#video,pO3VU0A7XwaTfO_Ess7iTWAuPjA,9dRqaCIEPTY,124,1,0,0
youtube#video,GLcxnhII2x_UMQziIVS-UxP_Ljg,dEHGdfR3qgY,662,12,0,0
youtube#video,WExZwwFzmKWhhfXFjuT3ZqNe-vw,7FtTbScGWGI,122994,5756,0,723
youtube#video,sqqClr2v6BdRKJl_qNZvr1TFTD0,sZL0fOo44oo,216190,8488,0,1040
youtube#video,s6k7VMu5kCLtsvf7C1tub3YMGxo,fREl-ShDCHA,25238,222,0,14
youtube#video,gAiGbZwA3cIFZ6QGjHaBgddGTFM,jsdP67gHS_A,680699,8276,0,237
youtube#video,_MhBwZfXVPaz2exghubYj2rDw7k,eU7QOW3blWU,213610,203,0,45
youtube#video,V48SsaWdvVEPdz8XYrK4DL52qgY,3NOvxJYlHOo,64765,2286,0,347
youtube#video,sg4IdmrLGMzakZ8hRASO4RJUIgo,7J1kZkEjKEI,3601,,0,
youtube#video,yrrrzvwCEpHN1ykPQyDG3bet7eg,BSF5yoD-vC4,16271516,675436,0,25262
youtube#video,rpR35fFMDfvmVK0Ed_nx7rVnuWA,aPdp1tl26R8,1212,35,0,8
youtube#video,2Is-UQ2ZiSDstCO1fyrFQcQr1hA,62LvsGAAYGM,8406,482,0,32
youtube#video,wwodqdYl0jDlsA-Y92lFURhqYFc,P1_KHFbCzIY,77517,1162,0,80
youtube#video,CJwYm5grJqei3y1qt8SUrJJh_b4,2OAIJ0hA0pg,104746,489,0,71
youtube#video,anfVKHWdm0DF4NnszsFzgK2ME-8,P61m4GDgCYo,1875,6,0,0
youtube#video,lc9Ijq-lAWEaKkI-ycbjKg7q2gY,cVCTzX7BGWA,33801,133,0,0
youtube#video,Xu7oCT3hCbpJ13Mfc2FhQGzIhXw,9AgbFREYoXc,5180,18,0,2
youtube#video,UMzY1bLOwe96PaNstTwCcSRlKYo,N__oAws_AG8,1041,84,0,7
youtube#video,ugVcC9HPjBA7wpECXqC7Xn1r13g,HWD_THPOtTs,1059,37,0,14
youtube#video,gkT7Fi3Bv0JqmL-DH6r6j2xXVAM,w1_T5RnKGDE,711845,10092,0,942
youtube#video,xZ9T_RFdv1tLiFepJ2EEkH7fA5c,RToCz1Arveo,4262,27,0,12
youtube#video,i3zOvLuYaII8GysMQEwp6iJTZ-A,x3EiMLGrXH4,391,16,0,10
youtube#video,G99S0XSQNYTN36h-YkES_ROBwrU,4jp9J9V8tGY,49593,392,0,23
youtube#video,MF6BUFZt8-UYlXcS-f-l6j8aW4A,VympX86OpWs,195132,716,0,30
youtube#video,zR-Ejkk7sRO4-aUfBmM5F2yhBd0,Q9Yrv8w8Yj8,49,0,0,0
youtube#video,77Qk6fJFZ25R7gzpFeWv4Usd3o4,QluxLILC_zI,1784,66,0,5
youtube#video,el1t-X0SdRauc_olqAOs7kadubI,i7GuatNcpnk,14,,0,0
youtube#video,Gz8O2Qhi5md6PIPr5yA1_lhNZYc,T-RDFXcByXc,29,0,0,0
youtube#video,n8zRh9tUII_iC3eKWFvF98IWNas,rjjhO-cYatI,1017,28,0,2
youtube#video,2jW-WSeHuAl4sUV6_xziCgih2Yw,OPR5xCYq584,62,1,0,1
youtube#video,1YX9Sy1nBCi3xobkqWAz1nCq-QY,lPnObGEOPFs,104,6,0,0
youtube#video,toW0TwJsjIupBZ668XBGWc_Cm8I,bBK6m0aDd8g,10962,,0,9
youtube#video,FQ3VqkPlWEwZvbpukdDceuCAzZ4,z12EXgpArbI,14974,,0,
youtube#video,wN2dUbfyUT0EKMCQ4Fqk65AxbtQ,8kDiGf95UWg,10696,116,0,6
youtube#video,YIsEwMyOVfe2DLKY2WN8JZ4nIlM,R9pnbnTXpzE,9046,270,0,17
youtube#video,wu_N23W_bAKl6QxT6uXvNTykLMI,CnTRcRtlML8,1271,18,0,4
youtube#video,76-ORDMAVdNu7Bv4d5TPMXJtpaA,w8pSSSSKBqc,22663,407,0,116
youtube#video,_s4CZKMqKH1o3YEEwwTYJhBhJG0,RSBTxIl2n10,60194,1177,0,72
youtube#video,_of_V-Z2ytJ7vHxKDaph9DXbaKA,JqwV8sa7_vs,38342,22,0,1
youtube#video,0PUtCBrmEAouwnjWTWZZf7rRio8,uZ4i4IEU7Ak,30853,93,0,47
youtube#video,lgXMfnLdVSqhN_OlrxDTVUeQXqk,b-R1wTSTBBw,2159,35,0,0
youtube#video,cNUoLy9IJpXHlEL7oXCthgcQENU,Lw-BrMrP_xI,30852,327,0,91
youtube#video,6JMFVVDVgGDuce3hc_vV0jG59_s,x9Sv64xBtp0,20303,229,0,11
youtube#video,7WidhIgVYpd8CQLP9Wa6YRktS60,jJlEbMkKlhE,34749,20,0,5
youtube#video,IoOrKw5LnLNyX7BgX3vT4lt3EoE,sBMQ6JQHbKs,4110,91,0,15
youtube#video,TrQRAJnsg1UEH00VWagBwyqtKJ0,Lvbkr-nXpjE,2917934,43849,0,1484
youtube#video,XnJc555_XdeXAcQrQkRmTHYyJ1Q,RI_FyKrf9uc,6865,21,0,3
youtube#video,3OLMQe-LSVzwV-bcJyy0oXcPFP8,wP5S9YAFfdE,201822,539,0,91
youtube#video,mjAsxgC44LbnK8GZOS8Gy055Z4g,33vZzXtachk,2647,329,0,39
youtube#video,bgWvVljYaTNB5Esasm6GL8PYWjg,r5IitoFXc7E,244943,4711,0,385
youtube#video,TnaRK6p2fmoWdRQcJn0tFyqltPk,gcHn0kCgmAs,250064,4511,0,396
youtube#video,A8UTns8Xm-Dw7t4eevtfCfPdjGs,w6rBHaOmXMo,307133,6360,0,490
youtube#video,a-PNOWgQH0TNniaVVbK-i98g6a8,d5f5oTpZe2M,49087,2193,0,323
youtube#video,Gci-WH9CryWGNmcyfn3x4qQWcko,U6x_sGHDCY8,2818,40,0,7
youtube#video,lwqr4GS1IuOBbAZXy0jAk6Qtrkc,bVDSOFs_jOs,48115,256,0,0
youtube#video,H4ALpeOgGPOmTR5QGax11Wv6xSw,s0sZtjE2MXg,772761,6893,0,421
youtube#video,mm0gDRrcdUjj5_nJpVyWI7UC5QM,TOsN71EDQ6I,854741,8872,0,338
youtube#video,BnrA6dfIjIQ39rB-c4g3i-w0mb0,NFZ_khcRCc4,71566,490,0,87
youtube#video,7L-h2mVh2QPzIXN8JlLDT9cuXr4,StK-_H_ZVTk,15525,17,0,4
youtube#video,P1TiVX4A705-c7SMmREbZx4ldR8,NZ4pN66PLWg,4614,20,0,5
youtube#video,yhP1bQnZIpHpGZtx1N1O3h1gEMk,Z_S16aT7VdE,91725,336,0,39
youtube#video,XycWNk2Zis9_xwM6CXUIl02s2Sk,iCy94Okt2Ls,2554,4,0,1
youtube#video,bdAxQIUSBl8Y9grwwp7tKEMiEYw,B48hwisZvEI,859341,3181,0,343
youtube#video,ppZG-YiYoJN3MKPiJlOeNOgbJMA,mP1ds3GMVII,15,0,0,0
youtube#video,49pJ5LfKglBdUccO6D6VO7CfdsQ,M49zOXyFn3w,157,10,0,2
youtube#video,NAecERJejVhKfaZbE_lE-JvuI3k,Pt_6rLFnwWw,760795,15557,0,944
youtube#video,kMgqA3O7uBonCNPgbunhpACM1Kk,CGt9NFPvrtA,7067,7,0,0
youtube#video,ujjkn567wPGQKOP3UUect-2PvPo,Qfu7pEAtvHw,187457,2656,0,100
youtube#video,PrEsmlCkSe8IxW93jJDGfzbn5gQ,AwSVN_dgio8,188727,2445,0,302
youtube#video,ZD6EctXlVcS4GqbD7b83DBLraEg,2s91TTGGuP4,20897,134,0,2
youtube#video,chG_aBXhyDrtbNSZHOB3kEqi3N8,OpZy_x4w6VI,8907,24,0,
youtube#video,JJTuJsTnE9TpDV3ypg6_zfpCJsQ,IlJ9M_H0rGU,7130,115,0,4
youtube#video,x9N7JsW80oDxr98F7HKN9YmBDzg,p_vQZqNlsPM,46162,1145,0,108
youtube#video,_VGxoRp_E2EZMXLGOSQEGILo3L4,AIuexJ_XrYg,514852,32967,0,1519
youtube#video,RufJfhRcCf0cM-nJuVF5B2AZ7xo,AdNNB-nOmPo,12276,240,0,116
youtube#video,NTSrSLfzIFOs3fbJcyfNPv4R76U,V9Tly-IkuJ8,20,1,0,0
youtube#video,ye4SdLmJQ_ubCpNTyOglR8FlUoU,QaNSmO3yh6Q,211481,4965,0,583
youtube#video,rali0nkWAl4kGQOqUNUrVKsAmMY,32Ab4vseqRg,13111,114,0,10
youtube#video,rH8AsTBbsRgQhIP04UABnGK8U0c,_1xXeLv430M,270,1,0,0
youtube#video,jwwpeUds5n77x7dAnsqeZyObrhc,F7VtntNGENc,3581,202,0,2
youtube#video,cbjM3Yli0929EnPT5PhycU81yeo,Gizc-9E2lKc,26394,60,0,2
youtube#video,u5NWYtT094fadDHLgRaCBzf_KLA,DsHcN40GhCI,753687,1558,0,499
youtube#video,FFHj7EnpF0daLiMHjnzcg_ducsI,XRrIs22plz0,947249,10460,0,377
youtube#video,d4zYtrplaPXlwbbWQnt2gkfbYQc,0_u_cZkvVHQ,18381,16,0,3
youtube#video,fyMFHo2DGhCCiCbnQZUUfKSzA-c,_CEETxtU_6c,30,8,0,1
youtube#video,5jhsDWXBVn1EbjeEih8-UQUFhTc,yeIAyx5A4IA,98321,4107,0,157
youtube#video,_fW0EBjgygsA0AJBKnR6KWb878Q,88okxFNPDHs,144,2,0,1
youtube#video,AizRLmCw85iMbgj-EJdEXE_z34c,BkmJMO5ykJI,3710,59,0,7
youtube#video,IM24qKj-ea_mOKT5J1uVFbhMExg,Pa4M2vSzG38,1779,15,0,0
youtube#video,HHHuWu3jYfjDYKiI61BPjPY8ucM,BYILq302zNI,158193,122,0,30
youtube#video,R9ybhEhZBrbSQXrepVZE3Bl4B1k,qzKE8PKeciU,34720,226,0,49
youtube#video,hh0PNVaJLZE_0V6tjTgktqSV0jE,ahT2DV-WURo,313477,3656,0,321
youtube#video,h7CAJy7GpmFACq5biyg-2E-RAJI,rJoItaTNG5o,676120,11766,0,614
youtube#video,osjrfPGK0EnPNC8AuGaFwgZe2KA,iNGnoRbgqGA,282726,4330,0,281
youtube#video,1RzRM6PU-dDiG8WDG7b9ksq4ODo,TUtT0WwwFFQ,162965,455,0,96
youtube#video,BlQ1HYnbBAN6gkK_vWwrichsMPk,iHTf-QuW3zY,27114,147,0,4
youtube#video,APS9qm_IrWjbXWmOsoRJ24QFCvQ,YoWjumCVKaA,3269,26,0,3
youtube#video,mVCMv-3DXT15MD9q2UE1sWP1rOE,uzgTuHvDLbQ,290,7,0,0
youtube#video,aB4xoM0Jt3QfcHflH6NBbkvguqo,SLSwMDVnFz8,12777,7,0,2
youtube#video,SWKIcecQRdOtv8O4A6yC_vzQtsM,GZfibRldTRY,158202,316,0,60
youtube#video,ImG7kr3oJug_AjUtJAkKF1EG2IM,RQuPdB4o20w,5746,126,0,11
youtube#video,CZnk8SkB_R1mz4wpxKWbtDvT2Bg,DUZOMuVQcN0,803,35,0,5
youtube#video,kkq0lXQyDOMfhLjUGxberwq9boI,7Tkyu4lcFCc,439,41,0,1
youtube#video,sHiUe0amnUjOMdjBuns1P8TpCK8,IXKXJMLYo4g,9344,435,0,20
youtube#video,cJLapUZFRqfs5c6pRal_iXOQ_zc,2aPQJnB0djw,171818,378,0,81
youtube#video,Xjn-nU0KT6MIJH2N2eOg4cHnRPk,42xiJNebiN8,17099,109,0,2
youtube#video,Vl_xWvLVlJ0wQ_u5si1gNWNKzhU,OP8hG3FuVXg,54296,652,0,18
youtube#video,gFPW6kOnA9NTpXqAG-4g7pbHgyA,tQnHp1j3XYs,7891,80,0,8
youtube#video,S2QVod3wOHb2xzM8wgKbJWKjlUY,qIWqZyR_RyM,382,22,0,0
youtube#video,guO_XktB-HyOTYLbswT1CsujeIg,JDTC_IMHbbo,290,5,0,0
youtube#video,dxUtQ-9qgr8vjyAliavQ8q_2HUI,A_zh5cUDuT4,350,3,0,0
youtube#video,Ub01R1vJlnnhA1PSDjCcafFCkFk,hwKaEDgKoLo,4447,391,0,
youtube#video,6CvhSTjNVopjiUOTe09e6af-LAw,PmEXIyBagFc,11557,147,0,11
youtube#video,NV_CTvpGPMxcfazkMZ6KBJczexc,U06loWaeaMM,4108,29,0,0
youtube#video,WcRhIELVhY8a03rKIdV0KnSiVQE,sOLe5b4el9Y,1249,38,0,0
youtube#video,7ndG98DXVF9s3oECmfKAqpW0huo,z87GPo_qa0E,255425,937,0,52
youtube#video,CDDL9SxtTxsvykqr75wrea8Sxbw,cfj_QlIHKU0,17,2,0,0
youtube#video,0FsrV2ghC9ZSLZKAjA7NsDinJZg,02dDv3eLroc,437,2,0,0
youtube#video,T4TOCbiL9n1jwANokA6Sp4EScK0,sa1qee1sE_w,12103,105,0,
youtube#video,ylzBKWfh3GHwxzr921LHBpZFNf4,OOgvDiXl6hA,224794620,2654461,0,41381
youtube#video,ihY4LWyznwvKgqLYaOsFpr2YTgk,Gk_GF60u0kk,2108,83,0,5
youtube#video,e6_ERyNf-vXEZ-nK2B2_J4-i6Go,_NPH8hY7bw0,55801,130,0,41
youtube#video,l3wXnk7lbx65KnFpIUL2c6ovIvE,JyKXrmmdLNE,34844,196,0,24
youtube#video,mcRLKAgApbKgEOvB4ZnYNrD6Mx4,pav0AaTxssc,982,4,0,1
youtube#video,L4chzH10jims4GYTjmaRTOaR44M,8cVBWLd3HMg,6655,128,0,18
youtube#video,5aDNgM2E1UYQR9Xd-N-0ks03IIo,vSh87M-3haU,15752,37,0,
youtube#video,6oxfSEjxa9eI6NS_6MFeAHXxVys,EbMfV03DGqM,11577,29,0,8
youtube#video,UpqLfcXlrK8vRsShMTw7EXhda-M,N9DIXGK8vec,29803,1092,0,55
youtube#video,g9eXdgrN2arDsJlGcPJSX_Dvwh0,bmKBHp9B8rI,1338,,0,3
youtube#video,YgqSaTgLVoamjlrLlApskuK_-Vw,NtR6kUQKgks,2849,3,0,0
youtube#video,amYAYGPEKil0T0qe7fE3uMrbo_0,rWumrdzdEhA,5320,15,0,0
youtube#video,drvjv7Y0a1MRSlQXb6Ml5FkQEPc,WcB39nBSv3Y,43719,400,0,12
youtube#video,gL2X_LoDDdPAbIVXV9-C1sZrk-c,4OKHds153Ws,428052,1357,0,86
youtube#video,xacizkZA9dihUizpVD95IWM6ec4,GQ254ZBpEkg,59514,650,0,
youtube#video,R3oVj7vvwZLwLqOnB61UBt7znCY,z7zTHErVSNk,11446,31,0,18
youtube#video,hBqkjL_BQ180udoQNK8jVYAa1ug,DFYgdVkDhJ0,5106,23,0,3
youtube#video,983ko-LYqTh2hGJ7i8wxtpkKp-M,iiZ6sTu9YFI,128405,1065,0,80
youtube#video,dODOzPifdPOa2O-7O7SgZQoc3IY,dvLUY_J33Cg,1092,10,0,0
youtube#video,0WOqf1RL1YVjI6DzP7t_D_u0FlQ,9laGZgtc4kQ,78,0,0,0
youtube#video,PLRehvds1S-AiWFRGCUuxrU_89Y,pqd4UiVicmc,192,3,0,0
youtube#video,YpXiv9Q7n_BjCjkUnqErZUMw1ds,uqsBsZoLt6U,56,0,0,0
youtube#video,lucu3oQ0pNvgOx_8Q6loL0LnlPk,xvXn81RNS4c,13553,53,0,
youtube#video,Bz-DemE73LjgjleB_S9C5GfZ8Ng,1u8r4TQ2ylg,310,2,0,0
youtube#video,iLM-fVZJQ-jmOEhIw3s4fqZEpbc,GeVyGthZfVU,1134,11,0,0
youtube#video,2vO8eUqvBL56YgOyRWAAN88GEsk,4nvrGMdYXdQ,3911,42,0,4
youtube#video,TRNXJQ-RRggtUC7qoms0f3L3omA,oRG8EuRw9Ak,211958,5701,0,425
youtube#video,2dWpB6jC9ZS7B7SSlTZMyj-BzqM,-LZLHun9n94,170798,638,0,0
youtube#video,ooTiCLKQylyunq79xmgAeG_K7fk,B-cMtHxjJzE,4712,26,0,1
youtube#video,yHeGRb49oZ8A8FmSQYXlq849-Ro,GLi7cNAJKA8,163081,1087,0,585
youtube#video,rD9rnnu6JMudMwiBMxrlXF3ZpaM,NMb_jOH7_Wk,17015,32,0,5
youtube#video,yqaSAG2VrjS7dEO_XBhHhentggY,k_MFdskcPAo,3948,21,0,3
youtube#video,QzpyJYY0hBX8O6w5j7YNCry5_pc,HmDxxoFslzs,1350657,28033,0,1997
youtube#video,lCuJC-RVh531DlDJVF_4sGEqMnc,76m4CanQoI8,53478,1644,0,23
youtube#video,WzIPIDUFjPEEwlOIEQyDJMsmFsc,hy4P0e6BMRA,12457,509,0,76
youtube#video,2rWAtlJPj6imq_-mW6xj1HsvSXo,IoE6XGZ7EFc,262,3,0,0
youtube#video,VAw5NhQ9-GQFCqFJ_Xiv-iizIgM,5tjKNLcGI24,541,54,0,10
youtube#video,lPR8QolUXIZbIykeXT3-VCPnikk,B_X2jHDZLMU,10941,,0,
youtube#video,ddDNpQH9tjNDDhgYOqoJP91EKWA,yExU1spPlG4,1188,9,0,0
youtube#video,iNpbOzbQCJA6mtAaAuiX5x4KHbU,24fOTdfIqoU,1315,7,0,
youtube#video,OXJpvtjimcuagZvZSAb-tCjj5Do,42nM1_S40d0,2859,8,0,1
youtube#video,TpEpMwmEk8ONPMqo78Dq2x9RXUo,5yOExnfxJ8Q,64147,359,0,52
youtube#video,hfHHUnjoOcQxil92JEMYtxaG3ak,c2PT0eBHdZk,2135,15,0,0
youtube#video,VCmXmK3_aVujbDhi7LDFo-hXvJQ,FVrOVlS5TMU,280400,2471,0,225
youtube#video,HgELHjawPKIvgi4vbDr4_gpU0BQ,nIIV-oyeAEk,47479,,0,6
youtube#video,owOZ5IC16Q-kd5Df4vnfRXyz_n8,Zq6JPIJxbE0,574,2,0,0
youtube#video,_Q2DmaxihUZnfX028h25ZJhdWaA,iN0kcem6R5M,163,3,0,0
youtube#video,nGLJZ0h2-ssl8HtEbI-abSXoakg,svPjmRYwRpM,94,12,0,1
youtube#video,HQKGcmkKFG6mPSXfGwNxX_6cThI,8ZPMuJ_FJjQ,10875,26,0,4
youtube#video,PUIunEHKzhWHPIa2XArMX9e3IhA,QeAs-uY8dSs,10269,15,0,1
youtube#video,f9VCBZ9LQf05EL-esdR_WhfSZ6s,F5-4F989PF4,54442,,0,
youtube#video,OHSSiGLyJCzwt7vhFwl8GD9Hke4,1dEWHfJH98Q,118451,229,0,37
youtube#video,UoRLI_AMpQXDwiwJwnQAHT4BmOw,-0-yMdKZk5w,293956,2107,0,211
youtube#video,gSE9t9KN4zHnBMfVS3jqY39XMQ0,TzoCMZxUc3c,25137,136,0,20
youtube#video,_qtoCdzFigxfAc0FUpAgycB4Ifk,0Gn-hLGBgY8,3034,14,0,0
youtube#video,vU4ZtSaSumGG98oWn2docWZAkqk,IyOOSe-aJbk,774,7,0,0
youtube#video,upamxTjSsTHQOTC0gQHMlYnZ3hA,pFIPghaQ-8Q,2209,44,0,4
youtube#video,6odBp2_c8EuN51pEIIhBXn9R6F0,eWctlMBnqeU,1322434,493,0,60
youtube#video,E06v50g3h8mILDnUUH8kIt9jwd0,xDfKxQfDbuU,106043,746,0,75
youtube#video,EUsKksGAUw7rOScIOpPmlFSQfDs,NikZxgdRbmA,35,0,0,0
youtube#video,IU1DjGlxg78vKNI-RoHfSOcvs50,qiMDwExdOaM,33,0,0,0
youtube#video,KCXYNaeZQWLKNhc4x2BJ9i24re4,HUhpycfKiRk,37,0,0,0
youtube#video,H_Fko0ERSdjyTZdHSydFS1Feo7o,4ECHuYqJ_Qo,66,0,0,0
youtube#video,yruXnCkgKY9KKH7aKCS3d40nKo4,QsMeLdOkB1A,64,0,0,0
youtube#video,WD1UdqqUCQgB3L7v1PVmmAAJBTM,1JZodjKUU3U,355429,247,0,72
youtube#video,TWITDRaxsIv2hXR9yyK8o2ODn8o,4lJGgNPBUwA,1813,44,0,25
youtube#video,6BL2i2IunVhZ412FolD3-_NfOFw,k5CbkMio0RA,3221,114,0,9
youtube#video,FEF1aytINn6DPB45_xZKJKDnRsM,BCWdptuTDTY,3258,32,0,1
youtube#video,3cuPn_e6bGHRUwRPFXBkTn46zZA,8lUP7woIzkE,5331,109,0,44
youtube#video,YFW7DrZcLVBnAZIQT8MSbXEz6KI,itXuvet822E,19219,207,0,15
youtube#video,Em1B1ONbUZtpIJfGQkMOc4MmdXA,gs56aSYd0aU,417,7,0,0
youtube#video,46cO0kzB9dsWCc0TOcQQB25SiY4,_zSIw4J-QX8,2536,5,0,0
youtube#video,JVKzEZAqN3LUXvUU2m-4zTlldZ0,aCQkYFxEGMQ,235601,191,0,41
youtube#video,Jh05Nb_2ow-pVuOA3dpGzfFcmnk,Dfwd1NKc8tA,618,3,0,0
youtube#video,LI2tg3vJm-UfTONdXYK6EdDP5Xs,y3GreXbXlCo,8843,49,0,
youtube#video,NTzXmjExWoQPtmQge7jolDxHgYc,Jqt5AwfSnzk,154061,680,0,88
youtube#video,txkNVAYQSiLa0a-1umdYA-vylgw,xCnGWxoAqKk,3384,5,0,1
youtube#video,pfCxMOcHfZOhQf5fwLm3ABjcB_Y,E_N6U6sjIFk,193,2,0,0
youtube#video,JkqhIrd9QKP1TiqxYfusuAydPss,VT3yLsU51hM,35,2,0,0
youtube#video,olOYcWPK6iW8sy1DZpb5V0fWfZw,khl3GxppQBE,51130,1135,0,107
youtube#video,mJGxokdnCUmZkFX00lA8bpWZqG0,GBHY9bppaJ0,1114,41,0,
youtube#video,Rwi81z86bZelXqi1iA53FyoM3vc,i2mLX0cEnTE,1163,76,0,
youtube#video,cuCKNnJvGngAWFBcktJ4sry9k7I,VmM0pIGEKvU,544,19,0,
youtube#video,ic45jhVuxyqgLmZYxSRErN7YvWw,akE0TcplLpE,751,17,0,
youtube#video,NDGjCwybALLJi9bM5ORo0nZvYnQ,VNOuW7nHygs,1615,53,0,
youtube#video,puYdDS4nxl5hn7vWms-MuGDAMd0,DEUe8OkzgqQ,3978,254,0,
youtube#video,nPUB2IFbmzrGmWIKXW9IEUs01Q0,J7-EGBz3v3o,1907,84,0,
youtube#video,Q_kFmp8BfxbiHO037xsU_Y0fIC0,cSD_8rAXHEk,455,13,0,
youtube#video,x51FQWQ38TdJ7pRCXdCrb1yKeVU,492V5x807GU,485,12,0,
youtube#video,BBF2M_zpt4YkcEUb6WcrbBQ9xjk,hOsjjMOSrXM,1814,81,0,
youtube#video,VUJyLuaGgNvvhgR0wlTzIa6p5Kw,g19C5ZUQRBI,883,30,0,
youtube#video,HOMZoKsR7jGqCvLEVarbxrY0CFs,XB1Mh5K2iA8,1274,63,0,
youtube#video,JTfdvfYLciO2XzJ47MM-mNSJEp0,hRQW8BP6cr8,3082,139,0,
youtube#video,zl7loDFwYcEwNVfw7HUAa8jGN_I,7NDiJRDSwHk,14939,269,0,12
youtube#video,juJnkeDa5fB0hrNdMb2SoH3B1Tw,l7w2yShAGL8,38031,79,0,3
youtube#video,pjvdcPUsz0U8j8TKpwliBEAQDS0,o61XYp_l8MY,61444,742,0,43
youtube#video,8pdGosZLhbhfQd1aE-qQuuGdQGo,gfHXYKX85jE,5870371,66184,0,5444
youtube#video,0WffTRrPVIwq2UK_J_58JAsskwQ,dJSaEJm8pCE,105387,4058,0,458
youtube#video,Hw4NfapHNH-_oSP3CBKY__nNyQA,m1SV5Hq9D-8,10043,197,0,10
youtube#video,HrqAel5VGrS3WrGpeSbRO2o60iI,Qxw5Q3fcLyU,359,20,0,1
youtube#video,KOPUunaov7EncFnrWQHBA6otmdw,1bYsTXeOUl8,3044,96,0,4
youtube#video,mp15bbbXIFax_gfQJdygbC9UM80,NI9UkoZEe_o,7947,265,0,28
youtube#video,rAdaYs3ydrkfD0nalWc66wgY-b4,bCp6JwUGxRg,111904,346,0,43
youtube#video,1dfe9OP7Ql13zRHP-S1ZYdh8pIg,i-80SGWfEjM,34709158,120481,0,0
youtube#video,LJYJ8dabWazR6s1ENogMOyyBK20,Uf2GRt9RDLQ,112835,413,0,37
youtube#video,lS4qDSGlNny4NQ5SRviACaOy6dM,DEetXQihThY,806,10,0,0
youtube#video,crjElLPzf2YTgWaILVIx2qgKC5g,eSBU-9xST48,1322,13,0,0
youtube#video,j9xSJmR9SoZG2GDIpYZmEtng9G4,9la9_pti8w8,31,0,0,0
youtube#video,D42XBwnOm6avaJPrmvoQ73353qc,NMMLm-vMHK4,84846,96,0,
youtube#video,3nfkQAeqUCsekDQDD-qMX_3tPW0,Uz_J9g3GbZc,265,4,0,1
youtube#video,W3I2rGLYd3RP-Kwv3v3_KV0W-is,AuzU2te0hY4,1490,6,0,0
youtube#video,8YVWIUpsW1jONXM1eueatOqGZpA,3lNNVDoVWy0,2012,55,0,9
youtube#video,xQMjTaiUJEwFCpqw2PGOLX90eco,3TwgaCxa7fk,1699,15,0,0
youtube#video,-iN2UMjRGSm0NAajtZANldxsT7M,uD2vTXJk9tk,551,3,0,0
youtube#video,1msCXplEVaDuKBrvhkfC6ZGZkOg,7KIP_r1D3lQ,25581,11,0,6
youtube#video,sRWPZk-jag6JJMIONBVo2L_bCtY,C5XMjhhlR5A,285542,357,0,0
youtube#video,3aiV4-zQl0AYpGGNf7XWOD9ZPys,58xTMQrSLj4,425914,3705,0,1493
youtube#video,9zGHK67mbFMgrchPjYN64JqqGoA,QqP1HYkvKco,60,3,0,1
youtube#video,no14n7DpVWafBXt2Uq2HL9FkxhM,5NWBgtqdT3A,114,2,0,1
youtube#video,QtjqOQfXQomIvYHJr2wa6tPnlF0,I_5gHx4IypY,122,1,0,0
youtube#video,gD5mmJurJeliQYRSosWLv0qdBpM,Lt1fZVM2Ykc,87,2,0,0
