video_key_id,view_count,like_count,comment_count
859042610,1495.0,5.0,0.0
811055806,59.0,0.0,0.0
858624311,9.0,0.0,0.0
857450587,666.0,0.0,0.0
845204620,25.0,0.0,0.0
846236182,138.0,0.0,0.0
876446239,104.0,5.0,2.0
812430870,445.0,0.0,0.0
854715519,193.0,0.0,0.0
855001612,222.0,2.0,0.0
862138747,1027.0,17.0,0.0
822092770,14.0,0.0,0.0
864200702,7536.0,9.0,3.0
875718776,6.0,0.0,0.0
860299640,4.0,0.0,0.0
860299581,5.0,0.0,0.0
860298720,3.0,0.0,0.0
859914099,388.0,0.0,0.0
875308925,1.0,0.0,0.0
858770994,149.0,1.0,0.0
862159216,3.0,0.0,0.0
744017586,23.0,1.0,0.0
732809306,610.0,6.0,1.0
839953042,4759.0,6.0,0.0
866412145,6.0,1.0,0.0
852694230,66.0,0.0,0.0
612890889,1936.0,6.0,1.0
549639446,128.0,0.0,0.0
394868670,356.0,0.0,0.0
391335532,1429.0,3.0,0.0
755774826,57.0,1.0,0.0
536337368,17.0,0.0,0.0
862835625,234.0,0.0,0.0
861081900,6.0,0.0,0.0
847277780,315.0,0.0,0.0
536337109,22.0,0.0,0.0
827578464,28.0,0.0,0.0
830695095,50.0,0.0,0.0
856779840,703.0,6.0,6.0
146756713,1935.0,4.0,1.0
893649150,854.0,0.0,0.0
885175260,44.0,0.0,0.0
858450070,8.0,0.0,0.0
805096521,122.0,0.0,0.0
848910064,7.0,0.0,0.0
847701773,26.0,1.0,0.0
894745028,584.0,10.0,6.0
460710634,1073.0,2.0,0.0
921049925,2.0,0.0,0.0
885223799,742.0,0.0,0.0
784529153,254.0,2.0,1.0
858560249,35.0,0.0,0.0
792024367,563.0,2.0,0.0
877037990,31.0,0.0,0.0
872586767,44.0,0.0,0.0
882396270,112.0,0.0,0.0
887227263,7.0,0.0,0.0
876534649,51.0,0.0,0.0
838908131,127.0,0.0,0.0
747142845,90.0,0.0,0.0
335570438,1953.0,32.0,2.0
816503683,3.0,0.0,0.0
394997773,572.0,0.0,0.0
881692253,98.0,0.0,0.0
822655160,17.0,0.0,0.0
884659232,8.0,0.0,0.0
884556426,13.0,0.0,0.0
803819185,36.0,0.0,0.0
881893494,5.0,0.0,0.0
857742022,13.0,0.0,0.0
858341616,56.0,0.0,0.0
768956654,3050.0,48.0,1.0
877936407,21.0,1.0,0.0
870925651,82.0,1.0,0.0
322075332,128.0,0.0,0.0
859428295,8.0,0.0,0.0
826994859,34.0,1.0,0.0
826994859,34.0,1.0,0.0
843776587,12.0,0.0,0.0
828487789,2665.0,1.0,0.0
823282504,976.0,0.0,0.0
842411927,182.0,1.0,1.0
831578947,152.0,0.0,0.0
868412031,6.0,1.0,0.0
809979167,1114.0,1.0,0.0
889426598,42.0,1.0,0.0
829540801,486.0,2.0,0.0
740657507,552.0,4.0,0.0
826988504,86.0,0.0,0.0
800021795,2261.0,17.0,6.0
865224643,5.0,0.0,0.0
751145869,74.0,1.0,0.0
897194105,3.0,0.0,0.0
903148996,0.0,0.0,0.0
896231378,154062.0,965.0,101.0
905214243,14.0,0.0,0.0
166580865,94382.0,15.0,0.0
392009100,140.0,1.0,0.0
315471607,1551.0,4.0,0.0
309309776,12905.0,2.0,0.0
298196260,2403.0,3.0,1.0
322908905,551.0,27.0,1.0
322905021,26027.0,182.0,4.0
387790843,24.0,0.0,0.0
373050366,3.0,0.0,0.0
227452194,1439.0,1.0,0.0
295480380,82.0,0.0,0.0
316162095,1859.0,2.0,0.0
200985620,389.0,0.0,0.0
355933610,255.0,4.0,0.0
346031223,117.0,0.0,0.0
187497701,773.0,2.0,0.0
154953351,569.0,2.0,0.0
202798143,13237.0,62.0,0.0
314473789,209.0,0.0,0.0
275238047,1094.0,4.0,0.0
264670331,4076.0,27.0,0.0
369162943,926.0,1.0,0.0
169932441,111801.0,83.0,5.0
333293600,533.0,1.0,0.0
296680329,118.0,0.0,0.0
242363851,6160.0,12.0,0.0
200008818,50.0,0.0,0.0
200006485,23.0,0.0,0.0
197783373,481.0,1.0,0.0
142584220,647.0,0.0,0.0
728741763,2.0,0.0,0.0
385729900,703.0,2.0,1.0
326787277,29.0,0.0,0.0
327456550,5.0,0.0,0.0
332699159,537.0,0.0,0.0
323473284,101.0,0.0,0.0
326164510,167.0,0.0,0.0
326453379,6.0,0.0,0.0
326315684,7.0,0.0,0.0
326332176,5.0,0.0,0.0
326212337,8.0,0.0,0.0
326185788,6.0,0.0,0.0
328255750,8.0,0.0,0.0
326858963,27.0,0.0,0.0
326802495,14.0,0.0,0.0
836864118,15.0,0.0,0.0
327626108,14.0,0.0,0.0
327267660,12.0,0.0,0.0
357844121,34.0,0.0,0.0
351015838,98.0,0.0,0.0
293057662,1449.0,7.0,4.0
400337851,78.0,3.0,0.0
377500695,2241.0,95.0,2.0
339993729,402.0,1.0,0.0
355660654,35.0,0.0,0.0
222875360,1249.0,0.0,0.0
533000059,3.0,0.0,0.0
117280388,167421.0,3465.0,85.0
87569366,974.0,6.0,0.0
131897535,10401.0,14.0,0.0
148474590,3782.0,0.0,0.0
112522450,8349.0,76.0,0.0
127585715,401.0,1.0,0.0
822640759,3.0,0.0,0.0
96295914,84.0,1.0,0.0
84279999,309.0,0.0,0.0
23792024,2125.0,4.0,1.0
152233358,461.0,19.0,0.0
123684767,186.0,2.0,1.0
