id
1240167
1231822
1229706
1137400
1045498
977899
977801
963180
960437
959661
933016
925024
920699
859247
844134
808272
782116
780613
777719
765034
760752
753329
737039
730449
729016
727846
727353
725822
724888
724226
716916
708530
704641
694456
689489
688998
688827
688508
688493
688396
688392
688325
688252
688131
687972
682885
682598
680622
678813
422709
1253123
1247061
1140906
1058611
1046851
1046552
1046551
1046550
1027149
975493
964360
956537
921045
881173
854036
830390
829718
800611
797106
785769
782423
780942
769495
757133
755057
752482
748356
746536
731583
727309
717941
716660
709046
697417
690693
690487
690085
689054
689009
688103
688100
687938
687838
687414
683780
647491
613770
504601
1263986
1231369
1223795
1179546
1140878
1081743
1067758
1060681
1003018
996069
967481
946650
935771
900459
896569
828468
824200
811829
782046
776754
770172
740358
739118
702792
696519
695228
695031
691920
691582
690285
690098
688575
688043
687865
687858
687778
687776
687765
687759
687725
687655
687574
687566
686889
686836
686624
686312
676621
1247995
1231484
1202278
1192269
1162045
1142378
1108671
1098098
1049790
1031361
1014431
1010049
941156
900703
837884
759074
746473
741425
732891
728655
724414
721199
718915
717373
707543
697605
690897
690455
689553
688198
687646
687642
687516
687494
687487
687471
687447
687344
687048
686744
686742
686654
686641
686637
686621
686617
683194
682127
681940
680483
676619
674827
674819
674537
674490
664597
662044
617933
1257721
1245694
1243634
1235748
1196147
1192223
1112839
1111541
1087411
1077750
1020121
1019313
1007388
1001222
944715
932563
927238
901039
885424
849579
836702
829384
825626
824866
824062
813068
804151
784468
782147
766823
761613
755225
754098
753971
735010
734069
734040
729390
727816
717485
707639
706768
698911
697842
696535
695452
690202
688982
688878
688876
688638
688297
687998
687987
687980
687649
687602
687483
687468
687287
687279
687106
687100
687073
687028
687026
686942
686941
686921
686919
686817
686616
686493
686389
686385
686359
686067
685409
684059
683293
682921
679982
678246
675603
674450
673082
660609
655431
643791
610440
551395
523590
491926
1159988
1072081
1048914
1010073
854174
849964
844912
836745
819120
808555
799321
783351
780150
779612
774470
734334
722526
718366
716159
708968
707758
705208
694955
691655
690452
689159
688302
687008
686786
686758
686739
686677
686627
685920
685814
683022
681255
681227
680692
679923
679082
679078
677594
674670
661826
631911
622426
614971
598472
493207
436786
1248309
1181643
1148917
1146382
1138771
1123759
1068925
1054734
1054024
1019838
983648
935925
878538
834159
827404
812526
812525
812524
798985
796475
796197
787493
783637
770418
769334
760434
723994
706228
698476
694525
692554
691482
689478
689397
688745
688571
688422
688416
688406
688404
688403
688397
688393
687492
687465
687413
687323
687016
686948
686944
686464
686446
686320
686275
686144
686131
685999
685945
685937
685936
685934
685933
685930
685928
685927
685926
685924
685923
685922
685921
684977
684234
681332
674944
672955
653725
619605
609469
606275
597105
1195703
1115662
1094333
1090188
1087800
1080395
956134
939909
928094
926693
926562
860215
847066
839783
812268
811493
808659
795511
775917
750757
750522
742327
713197
708353
697588
693194
689243
689242
688323
688047
686767
686702
686697
686242
686168
686151
686075
686010
685964
685826
685775
685770
685495
684901
676601
675233
458673
1214160
1106223
1045779
1042701
1035475
961010
946471
945494
930499
871691
834709
820792
820786
808805
789823
787494
787369
765894
749902
747722
740194
731324
720095
710918
708131
705918
704876
703414
699480
696438
692413
690890
690448
687317
687014
686834
686345
685988
685963
685841
685811
685615
685548
684878
679682
667845
1262651
1260554
1216566
1212905
1204951
1167740
1098892
979434
899864
860160
825865
820097
809408
785590
778386
776940
749693
741711
731748
720572
709147
706659
706186
696067
693802
693801
693187
693182
692340
691604
689479
687320
686622
686560
685965
685810
685771
685728
685591
685573
685528
684452
676353
675935
675364
674721
674720
674532
658400
496250
1213481
1152389
1098693
1097953
1072969
1029215
967106
965898
928562
907394
876200
848837
824304
808774
801629
793018
782822
767494
759273
757463
755174
749038
746082
740317
738684
738387
735640
726780
716826
686335
686098
686077
685363
685341
680170
679685
679677
674536
674499
674338
670328
1264602
1233523
1228737
1206391
1161962
1145367
1141982
1129411
1120442
1090519
1087742
1080840
1072518
1062885
1060642
1035464
1034774
1031567
1030161
1023686
1000069
987468
966232
931800
895846
873878
863345
861653
845038
834497
832519
832104
829329
820750
820716
812394
808500
806102
796474
794213
792743
791845
784550
773249
771393
746997
745995
744443
743635
740555
735993
733869
732376
729210
714446
713763
710948
708105
706590
699169
698855
698804
696237
693764
692005
690451
690445
690185
690105
689962
687301
687001
686718
686516
686329
686103
685808
685632
685462
685134
685128
685090
684993
684967
684925
683463
682671
682428
682249
681690
679679
675598
674334
673159
671556
670525
669663
645261
642512
630377
590280
1243897
1237442
1192543
1151632
1008533
1003604
971550
966463
894360
868965
816473
808508
794509
789094
783717
753809
741643
740152
736875
735695
733398
718360
715125
711390
697972
690751
689561
688029
687404
687003
686983
686869
686820
686741
686734
686599
686403
686367
686305
686015
685813
685774
685757
685065
684987
684793
684790
684780
684462
684382
683575
683312
682109
681104
680438
679963
679860
675858
675754
672691
670289
667910
665251
647938
643560
641763
604588
528374
1216795
1095782
998888
950596
932810
927226
863019
860789
854374
851834
810767
806105
806104
806103
791433
790643
789346
774523
747799
743543
742581
739939
713633
712379
712100
698184
692436
687862
687002
687000
686999
686997
686996
686994
686993
686991
686990
686989
686987
686984
686981
686979
686977
686970
686963
686933
686932
686931
686927
686925
686922
686876
686779
686775
686773
686766
686763
686756
686646
686643
686638
686592
686442
686048
686002
685997
685839
685787
685613
685271
684915
684778
684483
684479
684377
684355
684246
684135
683355
682589
682144
680945
680382
674749
674485
673223
673217
671405
665529
654699
643367
1245498
1108445
1108433
1069077
1067575
980312
968120
934698
930598
926319
891839
890200
875911
875902
852556
836655
829743
826602
821207
800021
790705
790699
776301
776096
769148
768586
762323
758588
757476
755425
751702
742621
740244
733964
706226
703318
692552
690091
689154
686765
685549
685470
684899
684869
684208
684185
684160
683932
683875
683764
675267
674128
673801
673799
673798
673794
673792
673787
673784
673775
673774
673769
671125
657521
566960
526120
1243512
1185692
1182763
1182722
1156877
1141648
1101296
1099018
1054915
954632
951815
921041
903617
857691
851986
834042
828298
820280
814004
809948
781670
763437
751474
749102
744193
729304
721813
721722
720275
716361
710566
709199
708946
707560
704076
691119
688563
688027
685173
685144
684783
684453
683837
683822
683663
683582
683580
683556
675797
674884
674507
670426
661836
661679
1225604
1210693
1188934
1165551
1128988
1128851
1087654
1064043
1031198
1023227
1020422
1020404
1003597
998864
877557
874372
870490
860162
857713
829190
829189
829188
829186
829174
829167
829164
829160
829158
829156
829153
829151
829150
829129
818134
807032
803771
798643
797095
770021
764273
759931
757264
746124
732857
730617
726455
721843
717394
711395
702971
688388
688312
686324
686218
685379
685051
684810
684749
684653
684228
684015
683760
683597
683441
683435
683020
681960
679209
677661
675506
674877
671712
663236
646352
1247994
1219327
1179869
1169796
1152212
1112184
1066208
1036795
1034266
1001677
1001622
999999
966830
947281
892497
883987
870486
860849
851769
848113
825777
821924
820164
809398
804720
784105
784103
775256
772923
765841
762112
752604
751621
732480
721739
719289
711705
710323
709897
708034
701974
699095
698525
693946
693218
685710
685425
685240
685229
684942
684521
684301
683915
683666
683555
683301
683121
681946
681457
674717
674511
673884
671145
668659
666912
665135
630798
616254
584634
476637
1194489
1169834
1162793
1144729
1079835
1060816
1036585
1034052
1030912
998843
992785
980704
954168
923995
914522
889416
869888
869502
844650
809320
808558
805122
800797
790515
785728
785595
782963
779177
768035
767440
751928
751696
745671
741931
741919
741747
740557
734118
722213
721963
720145
715875
714916
714191
713237
712528
707680
703375
698992
696408
694590
694209
692454
689361
688146
687933
686782
686648
685734
684694
684461
684227
684114
683610
683333
683151
683122
683118
682976
682833
682242
681433
681019
680956
680943
680186
680033
677628
677291
675253
674886
674703
674632
665798
664707
661678
658030
653757
653580
650481
648371
639137
637251
634311
632840
619947
618228
606787
606717
605802
595671
574396
567714
567058
560008
539617
535987
535223
524320
449756
367777
1140086
1116131
1071644
1021171
998875
993492
955322
954627
930892
921488
884024
844946
832949
827322
826583
824714
823630
823372
819526
819477
819381
819080
811316
808557
808225
808141
807994
805768
788965
788771
771151
769774
765941
759460
750238
747237
746080
746077
746073
746069
744239
737325
736036
733126
732892
729536
724826
706927
699732
697427
695532
693934
693225
692614
691087
688905
688304
683803
683436
683042
682915
682827
682689
682651
682569
679058
675418
674930
674185
670425
669369
669368
666961
663995
663511
661645
658829
650015
647718
646696
644852
637860
630963
629522
613022
597652
594640
585244
567965
528215
1257402
1251618
1244179
1231419
1170383
1138095
1111246
1094550
1075866
1035800
994363
948310
947436
912713
848708
832573
827439
812440
791457
778763
776000
774652
772599
770447
763586
763337
760889
760830
755575
746710
740876
740874
737293
735643
735630
735625
733886
733884
733883
733882
731908
730966
727209
705132
705129
705119
699134
687331
687330
685679
684781
684636
684500
683890
683375
682845
682592
682336
681420
676831
675952
674557
671605
671601
671598
670334
668633
660605
656559
625234
622971
600479
597688
595977
575291
514847
480857
471145
446893
1224943
1090177
1047522
1025115
974017
971930
954749
939376
933292
930115
921240
903134
824514
824305
804235
803247
791411
790243
770277
760446
759425
748320
744527
740193
732517
721894
719967
712611
699654
698813
693600
692589
690616
683762
682605
682600
682395
682394
682273
682184
682071
682018
680989
680398
677637
675595
675594
673168
668595
634731
473273
382748
1236182
1189960
1111811
1016907
988696
949676
945618
938840
933742
921063
904245
892019
852268
828481
820765
780944
773991
764195
763033
741198
735537
734505
732221
729623
729074
728117
708671
706660
705441
705411
695303
694327
694036
690150
687546
686186
685364
682843
682826
682413
682048
681711
681417
677578
673031
672688
671803
668195
651703
635790
621627
605804
1262647
1225612
1208011
1106687
1089284
1087516
1077003
1069044
1041017
997593
966936
956227
921414
897401
881424
869212
862897
859070
849321
846228
844868
826654
818688
813223
804012
800543
789522
775320
765417
765181
751423
745914
739588
739549
734882
731920
717128
712607
711209
703445
701397
700560
697317
693967
691813
691811
691165
683124
682844
682566
681793
681373
680286
678787
675333
675328
675218
674885
674858
674821
674606
669441
651304
621423
1264440
1247991
1243383
1194385
1163702
1115712
1078704
1078668
1056791
1054917
1011068
971155
965163
954144
944512
933659
924495
897303
895156
853119
845514
827686
819085
816241
809675
784840
773929
742011
740338
739995
734300
732223
721069
713776
713561
705387
705134
698797
696606
685720
684403
682947
682890
682841
682583
682514
681975
681944
681861
681852
681848
681798
681728
681719
681678
681629
681587
681577
681423
681419
681408
680880
680744
680293
679874
679000
675331
675329
674577
674482
674444
672943
671134
670301
669376
659556
651783
638176
627637
616301
534928
534038
510631
1235648
1215150
1158087
1126600
1094560
1089962
1081625
1045782
1042372
1036029
1022512
1018638
1016539
998832
978979
975027
973479
950297
914893
878333
872490
872308
872266
870617
870615
864569
857442
855524
855177
855175
854050
851606
850928
850017
850016
849965
846330
845682
845447
844955
844922
844919
844891
832692
832677
830045
828970
828966
823715
822721
821132
821094
820952
819517
819407
819389
819318
819154
819144
819142
819132
819072
816548
816484
808559
808501
808495
808119
808000
807973
801153
799313
782569
779033
770994
764475
748472
740857
737900
733741
732829
732801
729783
718678
718558
714911
713854
713132
712648
707978
707694
704933
702292
701745
700416
697988
696958
694249
694028
692380
692375
689327
688578
688544
686928
686130
685966
684819
684540
684529
684522
684439
683809
683075
682661
682308
682262
682212
681899
681845
681786
681666
681657
681645
681204
681195
681185
681176
681137
681109
681086
681059
681058
681056
681055
681054
681053
681052
681048
681015
681014
680988
680986
680974
680953
680936
680734
680706
679678
679133
679020
677596
677595
677593
677592
677580
677573
677570
677052
676853
676834
675592
675484
674528
670367
668214
664368
664296
659973
657058
652537
652535
650625
648641
647771
646374
634094
629704
627725
618214
617784
601939
598859
597942
597233
594669
590854
590575
581600
576682
574830
571671
566872
563067
541791
502425
502104
399794
1201153
1159405
1137904
1132812
1119194
1100464
1073765
1040649
998834
989019
984201
974389
953118
951524
949118
940586
920382
918298
883475
883261
878199
878189
877462
872496
872296
864949
857439
857426
857405
856840
855887
855529
855199
855191
855162
855147
851263
850039
850014
849969
849948
844974
844971
844970
844962
844953
844924
844903
844900
844665
835234
832690
832669
832570
832538
832530
832524
830310
830307
828974
828973
827458
823307
823301
821540
821537
821534
821472
821467
821349
821137
820954
820945
819782
819521
819519
819516
819514
819499
819497
819493
819491
819479
819420
819384
819323
819131
819125
819121
819116
819091
819090
819089
819088
819077
819075
816532
816516
816512
816511
816507
816505
816487
816475
816469
811063
809325
808569
808567
808566
808563
808561
808554
808514
808512
808509
808502
808492
808489
808488
808487
808486
808484
808480
808156
808155
808149
808148
808146
808136
808121
808116
807982
807486
804009
796693
776610
774476
769172
762798
759935
757733
753641
740866
735445
729368
727227
722472
718702
715455
708981
702068
700496
699552
696499
696495
696493
696492
692600
691853
688593
687941
686631
685833
685180
684677
684537
683776
683442
682913
682618
682484
682327
681890
681880
681731
681468
681454
681376
681335
681034
680969
680765
680747
680715
680419
680320
679055
678274
678273
675477
674430
673717
673583
670486
669959
668436
668172
665771
662726
656918
655297
653450
646705
639564
638546
636294
634562
618383
615228
602305
593640
592717
579647
534039
529485
508687
423132
338762
1247987
1225662
1221184
1104203
1099016
1087255
1069491
1061236
1020752
956924
953102
922801
914618
913027
893362
886564
878536
876391
872306
865267
855203
855088
844963
842775
839387
831782
821350
816538
816515
808570
808562
803458
802569
789558
779752
777403
776837
765741
752292
747941
727606
727464
725848
718913
715422
714458
713312
703811
701074
693961
690389
687215
681016
680738
680642
680612
680497
680331
672710
671084
669708
667949
667946
667943
667694
667692
661804
655513
649285
648425
613367
609591
596868
559112
1245860
1241150
1219044
1188381
1185089
1103758
1100486
1074728
1052210
1049940
1031893
1006760
998759
992236
988404
987460
969206
953498
889336
883693
883327
854005
850074
847461
845022
834611
829600
802832
796133
789508
767785
761747
760955
759221
756570
745570
744854
740067
739493
737309
734485
728468
709377
695842
694447
692478
690109
688096
686854
685088
684919
683716
683510
682218
680537
680333
680311
680252
675925
673546
671652
669977
669972
669971
669965
668462
667426
660418
651151
649905
607244
550678
1173124
1164558
1149565
1071945
952433
893260
889451
883136
831883
786133
765315
760036
750610
740057
737601
725049
719866
702916
696243
684937
682222
682213
682119
680193
680015
679994
675390
673148
669974
669311
669310
669300
669298
669268
665756
652990
645519
641483
1261749
1255508
1255222
1255220
1255213
1255207
1255014
1250037
1230089
1229034
1227471
1212596
1211896
1136776
1131304
1090165
1078166
1071568
1057531
1044834
1043893
1033799
1032552
1031043
1014046
1007282
1006088
998807
995832
975105
965922
954142
952788
946274
939485
924072
921345
919655
918523
914539
912178
908359
899995
893098
892730
882971
879218
877278
876243
869697
861951
861529
852090
850909
849202
835149
831641
831145
830965
823157
815211
808255
803186
803105
797171
793746
790812
790061
786919
786718
785520
785015
784387
782791
780256
779771
772617
770116
764036
763029
757336
757093
756333
754518
748892
745906
742946
742873
738496
738158
736307
735583
734708
734340
733425
733136
729043
725585
717516
714950
712336
707640
706908
701072
698016
697583
694912
693048
691126
688898
688226
686626
686406
686224
685204
684997
684795
684542
684504
684354
684280
684095
684093
684092
684091
684089
684051
683560
683392
682953
682719
682258
682003
679864
679791
679790
679785
679759
679744
679711
679655
679651
679240
671903
670219
669964
669444
664851
654879
651717
648756
643043
618260
609038
567894
1151887
1149666
1112384
1078796
1049818
1042502
1003987
999000
998997
992643
949486
912015
893760
883920
879177
861267
842287
839917
831030
793655
783158
781817
779456
779301
766394
764946
762630
747000
740077
734632
732537
729020
729019
727852
724176
720252
712119
705123
703282
694869
691810
680297
679892
679819
679811
679732
679646
679642
679228
679202
679092
679014
678995
675522
675359
674918
673595
672562
669634
668385
661227
627616
543582
532323
508439
1256123
1234726
1197141
1196873
1183040
1181333
1079650
1066032
1040262
991183
988748
961646
946936
933342
927666
926661
863513
858863
853977
841825
841690
827921
822687
817111
816992
809779
807604
792739
786026
772859
769599
769191
765753
764200
760212
760136
757312
747021
744392
739445
737545
734456
734455
721927
716379
710001
706384
705483
703519
703037
693071
692338
689862
688192
687090
686972
686636
686158
683572
683405
682838
680740
680495
680369
680338
680159
679842
679226
679053
679051
679039
679032
678960
678940
678900
678811
678803
678798
678394
678391
677176
677024
676792
676576
676148
674364
670693
669918
669672
667944
667018
667015
664602
661106
661090
661049
660838
660549
659309
656566
644875
639743
632690
632251
631341
625985
614937
611634
604031
598577
589535
576005
566691
547066
523371
505951
489326
424201
399363
342470
1253278
1232259
1227493
